node ppn nthreads layout dset gset zsetx zsety zsetz groups quad zonex zoney zonez legendre solver k1 k2 k3 k4 k5 Solver k7 SweepSolver k9
0 8 32 2 4 8 2 1 1 1 24 8 8 8 8 1 1 0.0835937 0.000926347 0.00135403 0.00306408 0.00198433 0.0195844 0.000675203 0.00811187 0.00339491
0 8 32 2 1 16 4 1 1 1 40 32 16 16 16 1 0 0.0928317 0.00195864 0.00315281 0.00634509 0.00495314 0.0582525 0.000249238 0.0388584 0.0107194
0 8 32 2 5 8 8 2 2 2 24 16 16 16 16 1 1 0.10995 0.00890628 0.00914844 0.0639097 0.0215631 0.433637 0.00104844 0.327289 0.0745029
0 8 32 2 1 8 4 1 1 1 24 16 16 16 16 1 1 0.0964092 0.00192438 0.00157133 0.00546256 0.0030455 0.0329573 0.000361016 0.0174039 0.0061123
0 8 32 2 2 8 4 2 2 2 32 8 16 16 16 0 1 0.103107 0.00420093 0.00463465 0.0295865 0.00543247 0.156895 0.00116269 0.109068 0.023764
0 8 32 2 5 16 8 1 1 1 8 16 16 16 16 0 1 0.101399 0.00208798 0.00208428 0.025514 0.00265232 0.0898427 0.00016839 0.0552766 0.0236503
0 8 32 2 5 8 8 2 2 2 40 8 16 16 16 2 0 0.117555 0.00905503 0.00942729 0.0248605 0.0272819 0.332963 0.0010068 0.259495 0.0749571
0 8 32 2 5 16 8 1 1 1 56 32 16 16 16 0 0 0.105106 0.00352109 0.0034015 0.00894067 0.00494139 0.109176 0.000180188 0.0861653 0.0320289
0 8 32 2 4 24 8 1 1 1 8 24 24 24 24 1 1 0.110294 0.00525377 0.00873574 0.0398309 0.0034358 0.184129 0.000428392 0.123839 0.053447
0 8 32 2 4 16 8 1 1 1 24 32 16 16 16 1 1 0.108084 0.00318004 0.00431204 0.0242604 0.00344753 0.114957 0.000504268 0.0763114 0.0279021
0 8 32 2 0 16 4 1 1 1 56 16 16 16 16 4 0 0.108745 0.00368869 0.00515827 0.00644337 0.0343107 0.0990858 0.000270957 0.0459027 0.0107593
0 8 32 2 5 8 2 1 1 1 8 16 16 16 16 3 0 0.108438 0.000967132 0.000985393 0.00374211 0.00166804 0.0267889 8.7723e-05 0.0166979 0.00385708
0 8 32 2 4 24 2 1 1 1 24 24 24 24 24 0 0 0.11241 0.00181215 0.00215953 0.0115498 0.0025839 0.0617279 0.000590107 0.0395537 0.0191131
0 8 32 2 1 8 4 1 1 1 40 16 8 8 8 4 1 0.0644566 0.00121386 0.00200447 0.00460907 0.00402886 0.0286175 0.000356445 0.0133027 0.0043861
0 8 32 2 1 24 8 1 1 1 16 24 24 24 24 1 1 0.070845 0.00629746 0.00799248 0.0400498 0.00519675 0.180387 0.000258558 0.118596 0.0359143
0 8 32 2 4 16 1 1 1 1 48 32 16 16 16 2 0 0.0643702 0.00201045 0.00221276 0.00813192 0.00948717 0.0532261 0.000337161 0.0275477 0.00856654
0 8 32 2 3 8 2 2 2 2 24 24 16 16 16 3 0 0.0713418 0.00381019 0.00493361 0.0210814 0.00574713 0.0943856 0.000652644 0.0556099 0.0143874
0 8 32 2 2 8 2 1 1 1 8 8 8 8 8 4 1 0.0668317 0.00142995 0.00155382 0.00235082 0.00184268 0.0191 0.00124608 0.00700468 0.00257637
0 8 32 2 4 8 2 1 1 1 8 8 8 8 8 2 1 0.0684145 0.000965186 0.00126986 0.00247318 0.00162875 0.019333 0.000835907 0.00837563 0.00372527
0 8 32 2 4 8 4 1 1 1 24 32 16 16 16 4 0 0.0727511 0.00515894 0.00625653 0.00295828 0.0105513 0.0581329 0.000238813 0.0301912 0.0100059
0 8 32 2 5 8 8 2 2 2 32 32 16 16 16 2 0 0.0907734 0.0092501 0.0094001 0.0262909 0.0227609 0.339121 0.000976233 0.268332 0.078371
0 8 32 2 4 8 8 1 1 1 8 16 24 24 24 0 1 0.0768635 0.00272577 0.0023279 0.0078861 0.00273702 0.0601595 0.000739584 0.040609 0.0205658
0 8 32 2 5 24 8 1 1 1 8 24 24 24 24 4 0 0.0833798 0.00563702 0.00874484 0.012899 0.00447873 0.175849 0.000194261 0.141861 0.0529491
0 8 32 2 1 8 4 1 1 1 8 32 24 24 24 0 0 0.0803447 0.00184916 0.00179632 0.0046989 0.00222094 0.0384334 0.000328781 0.0240547 0.00747763
0 8 32 2 1 8 8 2 2 2 48 32 16 16 16 0 0 0.0998656 0.00854521 0.00936811 0.0264231 0.0217877 0.314225 0.00119254 0.244653 0.0567209
0 8 32 2 4 8 4 2 2 2 8 32 16 16 16 2 0 0.0913189 0.00558808 0.00540449 0.0250356 0.00552253 0.161497 0.00094555 0.116095 0.0367693
0 8 32 2 1 24 2 1 1 1 56 24 24 24 24 0 1 0.088388 0.00167336 0.00180873 0.0157507 0.00510972 0.115071 0.000257547 0.085975 0.0372074
0 8 32 2 2 8 1 1 1 1 8 24 24 24 24 2 0 0.0862573 0.00108774 0.00142068 0.00333457 0.00224561 0.0301575 0.000897039 0.0174991 0.00310193
0 8 32 2 1 24 2 1 1 1 16 24 24 24 24 4 0 0.0923856 0.00652912 0.0109237 0.00782313 0.0129531 0.0785486 0.000233891 0.036871 0.0122925
0 8 32 2 0 16 2 1 1 1 16 16 16 16 16 1 1 0.0919214 0.00111716 0.00191167 0.00700773 0.00209337 0.0304686 0.000510443 0.0140842 0.00483982
0 8 32 2 3 8 2 2 2 2 16 8 16 16 16 3 0 0.0963805 0.00263316 0.00379522 0.0206206 0.00406215 0.0848259 0.000586348 0.050489 0.0141758
0 8 32 2 1 24 4 1 1 1 16 24 24 24 24 3 1 0.0981061 0.00861332 0.0121852 0.016141 0.00985809 0.112734 0.000277442 0.0628136 0.0243343
0 8 32 2 2 8 8 1 1 1 8 16 24 24 24 1 0 0.0978946 0.00157409 0.002089 0.00316044 0.0028775 0.0483634 0.00123233 0.0338044 0.00811222
0 8 32 2 2 16 8 1 1 1 56 16 16 16 16 1 0 0.102976 0.00266705 0.00298946 0.00681476 0.00701179 0.095283 0.000681189 0.0723854 0.0173796
0 8 32 2 4 8 2 2 2 2 48 8 16 16 16 4 1 0.103357 0.00359835 0.00306873 0.0170994 0.0262497 0.118146 0.000695031 0.0646988 0.0202
0 8 32 2 1 8 1 1 1 1 8 16 16 16 16 1 1 0.105159 0.00109009 0.000848736 0.00237654 0.00158405 0.0165449 0.00032359 0.00665087 0.00271784
0 8 32 2 4 16 8 1 1 1 24 16 16 16 16 1 1 0.111341 0.00266544 0.00318644 0.0325708 0.00328788 0.107349 0.000497893 0.0622171 0.0245658
0 8 32 2 2 24 1 1 1 1 8 24 24 24 24 1 0 0.109906 0.000990314 0.00160853 0.00787595 0.00219154 0.0333382 0.000881333 0.0162475 0.00600115
0 8 32 2 0 8 4 1 1 1 16 16 16 16 16 4 1 0.111507 0.00163599 0.00224725 0.00879129 0.0038662 0.0338055 0.000537145 0.0131243 0.00456773
0 8 32 2 1 8 1 1 1 1 8 8 8 8 8 4 1 0.114523 0.0010806 0.000853026 0.00143753 0.00160958 0.015048 0.000382265 0.00611515 0.00225334
0 8 32 2 2 8 2 2 2 2 8 8 16 16 16 0 0 0.0658745 0.00274009 0.00266582 0.0219257 0.00240384 0.0813356 0.00108882 0.047304 0.0134132
0 8 32 2 4 8 4 2 2 2 40 8 16 16 16 0 0 0.0729368 0.00435599 0.0046759 0.0242916 0.00620538 0.161145 0.000842913 0.118344 0.0370186
0 8 32 2 4 16 8 1 1 1 48 32 16 16 16 0 1 0.0696151 0.00287303 0.00297621 0.0244081 0.00355948 0.137895 0.000541425 0.100439 0.0310967
0 8 32 2 4 8 8 1 1 1 24 32 16 16 16 4 0 0.0685202 0.00752088 0.00922029 0.004105 0.0138016 0.0854061 0.000397021 0.0473777 0.0148485
0 8 32 2 4 8 8 2 2 2 8 16 16 16 16 4 0 0.0863124 0.00974515 0.0125483 0.0263872 0.0204043 0.330978 0.0012268 0.257889 0.07221
0 8 32 2 2 8 2 2 2 2 48 8 16 16 16 1 0 0.0751096 0.00306627 0.00365626 0.0207593 0.00633181 0.0932449 0.000997842 0.0554613 0.0163111
0 8 32 2 3 24 2 1 1 1 24 24 24 24 24 3 0 0.074379 0.00654591 0.023153 0.0111083 0.0154488 0.0968089 0.000285341 0.0370384 0.0153553
0 8 32 2 4 24 2 1 1 1 40 24 24 24 24 3 0 0.0756364 0.00741196 0.0109402 0.0174931 0.0390724 0.125561 0.000399666 0.0456312 0.0240751
0 8 32 2 5 8 4 2 2 2 48 16 16 16 16 3 1 0.0865806 0.00650955 0.00829253 0.0267004 0.0241922 0.240247 0.000562372 0.172076 0.0396628
0 8 32 2 3 8 1 1 1 1 24 24 16 16 16 4 0 0.0813064 0.00288947 0.00544077 0.00468119 0.00717555 0.0421435 0.000238793 0.0185065 0.0039157
0 8 32 2 2 24 8 1 1 1 64 24 24 24 24 2 0 0.0926245 0.007359 0.00756775 0.0115749 0.0491401 0.220098 0.000566612 0.139769 0.0403952
0 8 32 2 3 8 4 2 2 2 56 16 16 16 16 3 1 0.0984013 0.00638132 0.0100533 0.0262966 0.0253691 0.253091 0.000616649 0.182085 0.0306039
0 8 32 2 5 8 2 2 2 2 8 8 16 16 16 1 1 0.0949182 0.0021461 0.00219536 0.015093 0.00262191 0.0690126 0.000301439 0.0443304 0.0191321
0 8 32 2 2 8 1 1 1 1 8 24 8 8 8 0 0 0.0915076 0.00126223 0.00127489 0.00150795 0.00141935 0.0206363 0.000859109 0.010267 0.00149236
0 8 32 2 2 24 2 1 1 1 16 24 24 24 24 0 0 0.0940509 0.00130751 0.00164042 0.0077468 0.00198381 0.046646 0.00102694 0.0297162 0.00990532
0 8 32 2 0 8 2 2 2 2 8 24 16 16 16 4 1 0.0989132 0.00445871 0.00686006 0.0144886 0.00371556 0.0772976 0.000563145 0.0441769 0.0124278
0 8 32 2 0 24 4 1 1 1 16 24 24 24 24 0 0 0.101105 0.00197771 0.00272915 0.00886607 0.0020283 0.0728955 0.000548922 0.0529762 0.0151958
0 8 32 2 2 16 8 1 1 1 24 16 16 16 16 3 0 0.102869 0.0033999 0.00321326 0.00589498 0.0058973 0.0896448 0.000809565 0.0672513 0.0151883
0 8 32 2 4 16 2 1 1 1 8 32 16 16 16 2 0 0.100722 0.00168686 0.00217928 0.00678797 0.00181458 0.0380005 0.000596952 0.0215715 0.0079672
0 8 32 2 1 24 2 1 1 1 24 24 24 24 24 0 0 0.108034 0.00142366 0.00162158 0.0100519 0.00219976 0.0549412 0.000227026 0.0361136 0.0155794
0 8 32 2 0 8 4 1 1 1 16 24 8 8 8 4 1 0.106217 0.00154273 0.00262016 0.00755001 0.00251212 0.0289841 0.000563927 0.0111671 0.00387959
0 8 32 2 1 24 1 1 1 1 24 24 24 24 24 1 1 0.108586 0.00173247 0.00244793 0.00973922 0.00416292 0.0540742 0.000285904 0.0318285 0.0174637
0 8 32 2 4 8 4 2 2 2 8 16 16 16 16 1 1 0.113584 0.00471983 0.00487059 0.0221002 0.00516754 0.150454 0.000908065 0.110519 0.0362733
0 8 32 2 5 24 2 1 1 1 8 24 24 24 24 3 1 0.0640595 0.00286082 0.00509648 0.0124414 0.0023636 0.0555561 8.9358e-05 0.0302622 0.0158343
0 8 32 2 5 8 2 2 2 2 8 8 16 16 16 1 1 0.0691037 0.0024511 0.00256943 0.0129326 0.00225537 0.0675084 0.000293591 0.0447281 0.0168853
0 8 32 2 4 8 1 1 1 1 56 24 24 24 24 2 0 0.063991 0.00353099 0.0044953 0.0228686 0.0336888 0.135432 0.000316804 0.06425 0.0195107
0 8 32 2 1 8 8 2 2 2 8 8 16 16 16 3 0 0.0829661 0.00936398 0.00969565 0.0233343 0.0210518 0.30198 0.00109946 0.235225 0.052156
0 8 32 2 4 24 4 1 1 1 56 24 24 24 24 0 0 0.0731479 0.00291934 0.00334453 0.0153953 0.00602754 0.113822 0.000355835 0.0815555 0.0416432
0 8 32 2 0 8 2 2 2 2 64 32 16 16 16 3 1 0.0762528 0.0172393 0.0188963 0.0278152 0.0333419 0.280584 0.000530338 0.17977 0.0297078
0 8 32 2 4 16 2 1 1 1 8 16 16 16 16 0 0 0.073706 0.00100235 0.00142298 0.00541013 0.00172326 0.0357816 0.00072967 0.0221255 0.00759305
0 16 32 2 1 8 1 2 2 2 24 16 16 16 16 1 1 0.0973825 0.00136495 0.00180547 0.0122004 0.00193912 0.046461 0.000432944 0.0257214 0.00739632
0 16 32 2 1 8 1 2 2 2 8 8 16 16 16 3 1 0.0919268 0.0017094 0.00168762 0.00981888 0.00209257 0.035049 0.000366099 0.0168651 0.00606692
0 16 32 2 3 8 2 1 1 1 8 32 8 8 8 4 1 0.0916739 0.000807813 0.000978779 0.00384137 0.00176819 0.0191668 0.000700234 0.00756101 0.00244733
0 16 32 2 1 24 4 1 1 1 56 24 24 24 24 4 0 0.100956 0.00753355 0.0119661 0.0102365 0.0645317 0.175486 0.000207551 0.077365 0.0217525
0 16 32 2 2 8 4 2 2 2 16 16 16 16 16 3 1 0.108946 0.0057647 0.00762816 0.0308405 0.00732099 0.152364 0.00107686 0.0973129 0.0244312
0 16 32 2 1 8 1 1 1 1 16 8 8 8 8 2 1 0.0986403 0.000609613 0.000792226 0.00242305 0.00151962 0.0149342 0.000311945 0.00583217 0.00204619
0 16 32 2 0 24 1 1 1 1 8 24 24 24 24 1 0 0.0992157 0.000899876 0.00156171 0.00718888 0.00200595 0.0346279 0.000514844 0.0186852 0.00359599
0 16 32 2 3 8 4 2 2 2 48 8 16 16 16 0 1 0.115348 0.00389049 0.00425014 0.0451745 0.00635493 0.162658 0.000836881 0.0997434 0.0227349
0 16 32 2 2 8 2 2 2 2 16 24 16 16 16 4 1 0.109332 0.00520977 0.00753849 0.0180067 0.00443286 0.0862078 0.000917116 0.0472323 0.0134758
0 16 32 2 0 8 1 2 2 2 40 24 16 16 16 3 0 0.106171 0.00584804 0.00870304 0.0285422 0.00889922 0.0979876 0.000493604 0.0427996 0.0113714
0 16 32 2 4 24 4 1 1 1 8 24 24 24 24 0 0 0.111571 0.00210739 0.0028862 0.0110695 0.00147663 0.085039 0.00057842 0.0640899 0.0216758
0 16 32 2 4 8 1 1 1 1 56 8 16 16 16 2 0 0.108401 0.00052194 0.00110727 0.00310276 0.00645787 0.0343907 0.000512799 0.0192357 0.00239128
0 16 32 2 3 24 1 1 1 1 48 24 24 24 24 0 0 0.111348 0.00183941 0.00223242 0.0154753 0.00387112 0.0600718 0.000449333 0.0328162 0.0132293
0 16 32 2 3 16 1 1 1 1 8 16 16 16 16 0 0 0.0648197 0.000746953 0.000943126 0.00520365 0.00155122 0.0267807 0.000583593 0.0141924 0.00225713
0 16 32 2 1 8 2 2 2 2 24 32 16 16 16 2 0 0.0712978 0.00236752 0.00311412 0.0205991 0.0031797 0.0938396 0.0004657 0.0616111 0.0138327
0 16 32 2 3 8 1 2 2 2 16 8 16 16 16 4 0 0.0689357 0.00156994 0.00277042 0.0224052 0.00305592 0.0649746 0.0008101 0.0317638 0.00705492
0 16 32 2 1 8 1 1 1 1 24 8 8 8 8 4 1 0.067998 0.000681582 0.000944289 0.00188383 0.00185384 0.0150592 0.00033228 0.00601274 0.00237213
0 16 32 2 1 8 2 1 1 1 8 16 8 8 8 2 0 0.0693265 0.00119661 0.000897963 0.00330246 0.00162549 0.0265469 0.000327078 0.0155306 0.00205228
0 16 32 2 0 8 2 2 2 2 56 16 16 16 16 3 1 0.0810268 0.00713174 0.00962238 0.0435233 0.0161538 0.14706 0.000404538 0.0678304 0.0142279
0 16 32 2 3 8 1 1 1 1 24 24 16 16 16 2 1 0.0746042 0.00101505 0.00145509 0.00519044 0.00228645 0.0213302 0.00052614 0.0073403 0.00271454
0 16 32 2 0 16 2 1 1 1 40 16 16 16 16 3 1 0.0787932 0.00198282 0.00234039 0.012536 0.00671784 0.0408639 0.000472665 0.0135546 0.00439765
0 16 32 2 3 24 4 1 1 1 24 24 24 24 24 2 1 0.0845696 0.00297497 0.0071178 0.0279905 0.00507713 0.0934102 0.000502576 0.047141 0.014177
0 16 32 2 1 16 4 1 1 1 16 32 16 16 16 3 0 0.0843777 0.00269321 0.00310352 0.00607206 0.00290831 0.0542617 0.000327179 0.0364502 0.00809394
0 16 32 2 4 8 4 2 2 2 32 16 16 16 16 4 1 0.0955176 0.00500174 0.00642014 0.0411077 0.0128019 0.191894 0.000815621 0.123557 0.0310059
0 16 32 2 1 8 8 1 1 1 8 8 16 16 16 0 0 0.0900428 0.00153331 0.00166745 0.00367726 0.0022785 0.0504014 0.000394344 0.0371412 0.00687169
0 16 32 2 1 16 1 1 1 1 24 32 16 16 16 3 1 0.0874094 0.00133947 0.00173738 0.00528302 0.00320164 0.0260032 0.000256585 0.0109756 0.00383512
0 16 32 2 5 8 2 2 2 2 64 24 16 16 16 3 1 0.0975803 0.00432677 0.00459164 0.0211953 0.0164079 0.139227 0.000338174 0.0903612 0.0188752
0 16 32 2 1 16 2 1 1 1 8 16 16 16 16 2 0 0.0946728 0.00101067 0.00171028 0.00520319 0.00151708 0.0338467 0.000307322 0.0202769 0.00400665
0 16 32 2 2 8 4 1 1 1 48 16 24 24 24 1 0 0.0969447 0.00150889 0.00192687 0.00406239 0.00783319 0.0509407 0.000916165 0.0310744 0.00886903
0 16 32 2 2 8 8 1 1 1 8 32 8 8 8 3 0 0.0983234 0.00188942 0.00233697 0.00337653 0.00277609 0.0503094 0.000938917 0.0350127 0.00666631
0 16 32 2 3 8 4 1 1 1 8 8 8 8 8 2 1 0.100277 0.00114683 0.00103657 0.00654152 0.00224519 0.0253503 0.000808825 0.0103933 0.00342167
0 16 32 2 2 24 4 1 1 1 8 24 24 24 24 4 1 0.10799 0.00258409 0.00280169 0.0192868 0.0025679 0.0683769 0.000805048 0.0371802 0.0109584
0 16 32 2 5 16 2 1 1 1 16 32 16 16 16 3 0 0.101342 0.00140985 0.00155075 0.00556006 0.00246177 0.0383665 8.7382e-05 0.024868 0.00589563
0 16 32 2 1 8 8 1 1 1 16 16 8 8 8 2 0 0.108757 0.00152271 0.00149032 0.00420898 0.00254967 0.0504505 0.000600553 0.0364162 0.00691311
0 16 32 2 2 24 2 1 1 1 24 24 24 24 24 1 0 0.108985 0.00140548 0.00219266 0.00922531 0.00299288 0.0505873 0.000731276 0.0309395 0.00885186
0 16 32 2 5 24 2 1 1 1 8 24 24 24 24 4 0 0.113217 0.00203835 0.00322987 0.00853268 0.0020057 0.0553829 0.000111869 0.0371209 0.0127522
0 16 32 2 4 8 8 1 1 1 8 32 16 16 16 2 1 0.113027 0.00197369 0.00289054 0.0163268 0.00280315 0.0521595 0.000557924 0.02484 0.0103788
0 16 32 2 4 8 8 1 1 1 48 8 8 8 8 2 1 0.11526 0.00145335 0.00186862 0.0160248 0.00285669 0.0464715 0.000624779 0.0207555 0.0075859
0 16 32 2 5 8 4 1 1 1 48 8 8 8 8 0 1 0.0643585 0.00105816 0.0010373 0.00509412 0.00186664 0.0252916 0.000128879 0.0135363 0.005384
0 16 32 2 3 24 8 1 1 1 64 24 24 24 24 1 0 0.07734 0.00481813 0.0114017 0.0129702 0.0140092 0.184679 0.000444911 0.138019 0.0335409
0 16 32 2 0 8 1 1 1 1 32 32 8 8 8 4 1 0.0651218 0.0019367 0.00308618 0.00236586 0.00347731 0.0213695 0.000551369 0.00666116 0.00295067
0 16 32 2 5 8 4 1 1 1 32 8 8 8 8 3 1 0.0678963 0.0011003 0.000805347 0.00653417 0.00228088 0.0258266 0.00011161 0.0127056 0.00484272
0 16 32 2 1 24 4 1 1 1 8 24 24 24 24 2 0 0.0740608 0.00313467 0.00462203 0.00959108 0.00233155 0.0774599 0.000279639 0.0544694 0.0129089
0 16 32 2 0 8 8 2 2 2 16 8 16 16 16 1 1 0.0974595 0.00847663 0.0094209 0.0755257 0.0219755 0.359243 0.00123387 0.240157 0.0454472
0 16 32 2 2 8 2 1 1 1 56 32 16 16 16 2 1 0.0747676 0.00209982 0.00218696 0.013554 0.00713122 0.0450189 0.000825444 0.0156024 0.00539998
0 16 32 2 1 24 8 1 1 1 48 24 24 24 24 2 0 0.0877219 0.00600902 0.011984 0.0117953 0.0254004 0.185216 0.000275429 0.127205 0.0312497
0 16 32 2 1 24 8 1 1 1 8 24 24 24 24 4 1 0.0902179 0.00969549 0.0216757 0.0369765 0.00689903 0.162683 0.000255022 0.0848396 0.0242078
0 16 32 2 4 8 8 2 2 2 24 16 16 16 16 0 1 0.107329 0.00839304 0.00894828 0.0853173 0.0198051 0.416681 0.00129691 0.290865 0.0639992
0 16 32 2 3 8 8 1 1 1 16 8 24 24 24 4 0 0.0854503 0.00204462 0.00454504 0.00459129 0.00682227 0.0616617 0.000511417 0.0392983 0.00823112
0 16 32 2 4 24 4 1 1 1 8 24 24 24 24 1 0 0.0891006 0.00278734 0.00311 0.011145 0.00193423 0.0868742 0.000579354 0.0642419 0.0239271
0 16 32 2 0 8 8 2 2 2 40 8 16 16 16 2 0 0.111554 0.00905939 0.0112509 0.0220681 0.0248574 0.331111 0.00120489 0.260439 0.0501132
0 16 32 2 4 24 2 1 1 1 40 24 24 24 24 1 0 0.0913063 0.00162311 0.00288239 0.0130242 0.00522493 0.0674607 0.000561732 0.0413801 0.016826
0 16 32 2 5 24 4 1 1 1 56 24 24 24 24 0 0 0.0960991 0.00312488 0.00360326 0.0149529 0.005225 0.105138 0.000142771 0.0759986 0.030133
0 16 32 2 0 16 4 1 1 1 32 16 16 16 16 4 0 0.0960766 0.0025522 0.00365198 0.00670876 0.00851064 0.062793 0.000408739 0.0377918 0.00773159
0 16 32 2 2 8 8 1 1 1 64 8 8 8 8 4 1 0.0973267 0.00236905 0.00284602 0.012527 0.00680455 0.0505003 0.000944007 0.0219648 0.00658166
0 16 32 2 3 8 2 2 2 2 32 16 16 16 16 4 0 0.103618 0.00310651 0.00422313 0.0196958 0.00780538 0.102453 0.000658155 0.0643311 0.0142166
0 16 32 2 3 8 4 1 1 1 56 16 24 24 24 2 1 0.101797 0.00328809 0.00687516 0.0184629 0.0261463 0.0830324 0.000245258 0.0254937 0.00984518
0 16 32 2 0 8 2 1 1 1 32 16 16 16 16 1 1 0.100396 0.000880622 0.00153478 0.00595295 0.00286156 0.024013 0.000544361 0.00880526 0.00329281
0 16 32 2 0 24 2 1 1 1 32 24 24 24 24 2 0 0.105778 0.00244558 0.00387328 0.0103268 0.0084295 0.0614933 0.000307994 0.0331259 0.0107115
0 16 32 2 0 8 8 2 2 2 56 8 16 16 16 0 0 0.131623 0.00865112 0.0096449 0.0239359 0.0212159 0.322995 0.00116838 0.25592 0.0522945
0 16 32 2 4 24 1 1 1 1 8 24 24 24 24 3 1 0.106368 0.00167964 0.00253937 0.00719295 0.00208049 0.0315065 0.000526681 0.0144085 0.00755726
0 16 32 2 4 8 1 2 2 2 8 24 16 16 16 3 1 0.110972 0.00217451 0.00233675 0.00660181 0.00208418 0.0409665 0.000861929 0.0236475 0.0088891
0 16 32 2 5 16 4 1 1 1 8 16 16 16 16 4 0 0.115548 0.00161607 0.00205895 0.00667615 0.00163222 0.0548042 0.000104241 0.0403027 0.0114177
0 16 32 2 1 24 4 1 1 1 16 24 24 24 24 3 1 0.0693374 0.00492073 0.00856047 0.0236354 0.00585129 0.0912572 0.000182833 0.0455831 0.0154263
0 16 32 2 1 8 8 2 2 2 8 24 16 16 16 0 0 0.0912745 0.00875234 0.00902902 0.0259192 0.0210416 0.321538 0.00115625 0.253576 0.0512796
0 16 32 2 5 8 4 2 2 2 32 24 16 16 16 2 1 0.0835288 0.00453358 0.00500022 0.0381149 0.00754228 0.192737 0.00054711 0.135122 0.0311575
0 16 32 2 5 8 2 2 2 2 56 16 16 16 16 2 0 0.0743275 0.00256827 0.00397329 0.0264457 0.00957864 0.111626 0.000278296 0.0670227 0.0189802
0 16 32 2 4 8 8 1 1 1 8 16 8 8 8 2 0 0.0738643 0.00131763 0.00178569 0.00360547 0.00215278 0.0503326 0.00064675 0.0374966 0.00821918
0 16 32 2 3 8 4 2 2 2 16 8 16 16 16 2 1 0.0891494 0.00425949 0.00477391 0.0414605 0.006355 0.146309 0.00081495 0.0864834 0.0226314
0 16 32 2 2 24 4 1 1 1 8 24 24 24 24 4 0 0.0795836 0.0030014 0.00338118 0.00829923 0.00293276 0.0725625 0.000956949 0.0505545 0.0109712
0 16 32 2 3 8 1 2 2 2 8 8 16 16 16 4 1 0.0781957 0.00162963 0.00172533 0.0105834 0.00211975 0.0368436 0.000669583 0.0171632 0.00602577
0 16 32 2 2 24 4 1 1 1 32 24 24 24 24 0 0 0.0822916 0.0023021 0.00252248 0.00911181 0.0024486 0.0761275 0.000748697 0.0558653 0.0163141
0 16 32 2 1 24 8 1 1 1 64 24 24 24 24 4 1 0.0926121 0.0140724 0.0236653 0.0439558 0.10524 0.360116 0.000354212 0.168945 0.0382434
0 16 32 2 1 16 8 1 1 1 8 32 16 16 16 0 1 0.0892198 0.0031156 0.00276 0.0242765 0.00271986 0.0840079 0.000353439 0.0479975 0.0128691
0 16 32 2 3 24 8 1 1 1 8 24 24 24 24 4 0 0.094523 0.00458214 0.00813427 0.0108952 0.00361636 0.1476 0.000332261 0.117942 0.0239289
0 16 32 2 1 8 8 2 2 2 56 8 16 16 16 3 1 0.112379 0.00921028 0.00990683 0.0952878 0.0357758 0.4242 0.00111398 0.270832 0.0486718
0 16 32 2 4 8 4 1 1 1 40 8 24 24 24 0 1 0.0877795 0.00110659 0.00153338 0.00756671 0.00284561 0.0386112 0.000669903 0.0214164 0.0102684
0 16 32 2 5 8 2 2 2 2 48 24 16 16 16 2 0 0.0964479 0.00326446 0.00360072 0.0255743 0.00750046 0.110285 0.000303403 0.0681311 0.0195004
0 16 32 2 5 24 1 1 1 1 56 24 24 24 24 4 1 0.0959596 0.00990592 0.016903 0.0145261 0.058436 0.143219 0.00011657 0.0391082 0.0178053
0 16 32 2 2 24 1 1 1 1 8 24 24 24 24 0 0 0.0985587 0.00103515 0.0012245 0.00713668 0.0015677 0.0322063 0.000844348 0.0171048 0.00402927
0 16 32 2 5 8 1 2 2 2 56 32 16 16 16 0 0 0.103062 0.00172377 0.00138307 0.03178 0.00287022 0.0833466 0.000175978 0.0432158 0.0135139
0 16 32 2 5 16 8 1 1 1 24 16 16 16 16 0 0 0.106436 0.00228813 0.00212175 0.00744887 0.00254848 0.0980829 0.000169442 0.0813905 0.0234838
0 16 32 2 1 8 1 2 2 2 8 8 16 16 16 4 0 0.107311 0.00187656 0.00198875 0.0208316 0.00265952 0.0612587 0.000338214 0.0310091 0.00728145
0 16 32 2 4 8 8 1 1 1 8 8 16 16 16 0 0 0.108084 0.00136814 0.00176778 0.00383736 0.00240717 0.0554149 0.000647752 0.0417396 0.0116642
0 16 32 2 1 8 4 2 2 2 24 8 16 16 16 1 0 0.118695 0.00410804 0.00394747 0.0206552 0.00552995 0.154741 0.000613893 0.11773 0.0271509
0 16 32 2 0 24 1 1 1 1 24 24 24 24 24 0 0 0.10972 0.000900649 0.00148622 0.00943971 0.00226153 0.0405141 0.000507066 0.0219679 0.00562454
0 16 32 2 5 8 8 1 1 1 8 32 16 16 16 3 1 0.112946 0.00156795 0.00146284 0.0144364 0.00238035 0.0489807 0.000204715 0.027046 0.0108695
0 16 32 2 3 8 2 2 2 2 8 8 16 16 16 4 0 0.0693541 0.00254115 0.00314331 0.0216917 0.00303346 0.0912557 0.000834856 0.0571646 0.0132715
0 16 32 2 3 16 1 1 1 1 8 32 16 16 16 1 0 0.0656192 0.000731927 0.00116819 0.00508945 0.00183753 0.02811 0.000748956 0.0151554 0.00285728
0 16 32 2 2 16 8 1 1 1 24 16 16 16 16 3 1 0.0713413 0.00302306 0.00321399 0.0243054 0.00439447 0.0914548 0.00104449 0.0525716 0.0137899
