m,n,p,avg,std
10814,229232,626,16,0.286239,0.0347078
10815,262144,626,16,0.30434,0.0296074
10816,4096,716,16,0.10112,0.0310075
10817,4684,716,16,0.114348,0.0136078
10818,5357,716,16,0.11642,0.00659956
10819,6126,716,16,0.118508,0.00962845
10820,7005,716,16,0.120814,0.00287423
10821,8011,716,16,0.121918,0.00242253
10822,9161,716,16,0.13632,0.00325316
10823,10476,716,16,0.139695,0.00604332
10824,11980,716,16,0.140755,0.00420084
10825,13700,716,16,0.144077,0.00337447
10826,15667,716,16,0.147686,0.0039181
10827,17917,716,16,0.161906,0.0031698
10828,20489,716,16,0.167243,0.00272445
10829,23431,716,16,0.172411,0.00658334
10830,26795,716,16,0.180032,0.00533272
10831,30642,716,16,0.188723,0.0039289
10832,35041,716,16,0.220353,0.0217099
10833,40072,716,16,0.225321,0.0219714
10834,45826,716,16,0.235869,0.0232048
10835,52405,716,16,0.247835,0.0216501
10836,59929,716,16,0.249186,0.0235302
10837,68533,716,16,0.253921,0.0310745
10838,78373,716,16,0.25381,0.0291798
10839,89625,716,16,0.254601,0.0335199
10840,102493,716,16,0.264899,0.0393018
10841,117208,716,16,0.275712,0.0368086
10842,134036,716,16,0.283377,0.0322582
10843,153280,716,16,0.292327,0.0300299
10844,175286,716,16,0.309502,0.0339209
10845,200453,716,16,0.326947,0.0298877
10846,229232,716,16,0.344835,0.0823871
10847,262144,716,16,0.359339,0.0304878
10848,4096,819,16,0.117564,0.00550267
10849,4684,819,16,0.130952,0.00685072
10850,5357,819,16,0.136361,0.00888138
10851,6126,819,16,0.138178,0.00878398
10852,7005,819,16,0.14114,0.014202
10853,8011,819,16,0.142508,0.00459664
10854,9161,819,16,0.160565,0.00377125
10855,10476,819,16,0.163113,0.00151748
10856,11980,819,16,0.165856,0.00303534
10857,13700,819,16,0.170347,0.00439184
10858,15667,819,16,0.175007,0.0090053
10859,17917,819,16,0.189886,0.00474497
10860,20489,819,16,0.195824,0.00318235
10861,23431,819,16,0.203786,0.00677892
10862,26795,819,16,0.212459,0.00544603
10863,30642,819,16,0.221502,0.00632614
10864,35041,819,16,0.269505,0.00988673
10865,40072,819,16,0.27605,0.0167326
10866,45826,819,16,0.285779,0.0165262
10867,52405,819,16,0.299638,0.0121921
10868,59929,819,16,0.305009,0.01092
10869,68533,819,16,0.312877,0.0151649
10870,78373,819,16,0.318348,0.0145925
10871,89625,819,16,0.324503,0.00997223
10872,102493,819,16,0.334786,0.00771244
10873,117208,819,16,0.35614,0.0708372
10874,134036,819,16,0.355409,0.0149672
10875,153280,819,16,0.361359,0.0134469
10876,175286,819,16,0.375277,0.0195724
10877,200453,819,16,0.394613,0.0173345
10878,229232,819,16,0.409839,0.0200176
10879,262144,819,16,0.429619,0.0167531
10880,4096,936,16,0.138419,0.00447208
10881,4684,936,16,0.152361,0.0071625
10882,5357,936,16,0.159049,0.00429132
10883,6126,936,16,0.16185,0.00306121
10884,7005,936,16,0.164787,0.00638729
10885,8011,936,16,0.166526,0.00485865
10886,9161,936,16,0.185733,0.00694446
10887,10476,936,16,0.191176,0.00512075
10888,11980,936,16,0.194638,0.0132348
10889,13700,936,16,0.197518,0.00386041
10890,15667,936,16,0.202024,0.00699366
10891,17917,936,16,0.221272,0.00347287
10892,20489,936,16,0.230025,0.00520184
10893,23431,936,16,0.235829,0.00404829
10894,26795,936,16,0.24789,0.00450495
10895,30642,936,16,0.257377,0.00556216
10896,35041,936,16,0.320431,0.00699738
10897,40072,936,16,0.331503,0.0097054
10898,45826,936,16,0.342697,0.00949084
10899,52405,936,16,0.358791,0.0120946
10900,59929,936,16,0.363281,0.0154709
10901,68533,936,16,0.370867,0.00995616
10902,78373,936,16,0.375756,0.00985692
10903,89625,936,16,0.388608,0.0145107
10904,102493,936,16,0.40026,0.0142838
10905,117208,936,16,0.410429,0.0105359
10906,134036,936,16,0.424405,0.010182
10907,153280,936,16,0.435465,0.0107496
10908,175286,936,16,0.452015,0.014557
10909,200453,936,16,0.475926,0.0135061
10910,229232,936,16,0.490006,0.012673
10911,262144,936,16,0.509573,0.0206941
10912,4096,1071,16,0.158492,0.00940411
10913,4684,1071,16,0.173276,0.00860485
10914,5357,1071,16,0.182183,0.00852794
10915,6126,1071,16,0.184153,0.00541553
10916,7005,1071,16,0.187083,0.00820896
10917,8011,1071,16,0.189186,0.0051914
10918,9161,1071,16,0.208907,0.00407131
10919,10476,1071,16,0.214699,0.00686115
10920,11980,1071,16,0.217868,0.00559148
10921,13700,1071,16,0.223431,0.00314226
10922,15667,1071,16,0.250185,0.153607
10923,17917,1071,16,0.260499,0.0532649
10924,20489,1071,16,0.270209,0.0576849
10925,23431,1071,16,0.28277,0.0674829
10926,26795,1071,16,0.299827,0.0468825
10927,30642,1071,16,0.303199,0.0621833
10928,35041,1071,16,0.308941,0.0561733
10929,40072,1071,16,0.310437,0.0520873
10930,45826,1071,16,0.324466,0.0558567
10931,52405,1071,16,0.331222,0.0621084
10932,59929,1071,16,0.347691,0.0550453
10933,68533,1071,16,0.361158,0.0618426
10934,78373,1071,16,0.373627,0.051622
10935,89625,1071,16,0.387379,0.0461753
10936,102493,1071,16,0.407312,0.0456528
10937,117208,1071,16,0.428082,0.0434012
10938,134036,1071,16,0.463021,0.0392056
10939,153280,1071,16,0.495965,0.0291843
10940,175286,1071,16,0.534358,0.0273419
10941,200453,1071,16,0.595725,0.0619521
10942,229232,1071,16,0.620619,0.023899
10943,262144,1071,16,0.670863,0.0259581
10944,4096,1225,16,0.181798,0.00489152
10945,4684,1225,16,0.197801,0.00851238
10946,5357,1225,16,0.210745,0.0072623
10947,6126,1225,16,0.212166,0.0070731
10948,7005,1225,16,0.21517,0.00306648
10949,8011,1225,16,0.218491,0.00551743
10950,9161,1225,16,0.237147,0.0037164
10951,10476,1225,16,0.245998,0.00510378
10952,11980,1225,16,0.248535,0.00434292
10953,13700,1225,16,0.257779,0.00487794
10954,15667,1225,16,0.261537,0.00272568
10955,17917,1225,16,0.292863,0.0382807
10956,20489,1225,16,0.305559,0.0536152
10957,23431,1225,16,0.314989,0.0482482
10958,26795,1225,16,0.336674,0.0468954
10959,30642,1225,16,0.34055,0.0534935
10960,35041,1225,16,0.350181,0.0484503
10961,40072,1225,16,0.352308,0.0484156
10962,45826,1225,16,0.364577,0.0484817
10963,52405,1225,16,0.375479,0.045327
10964,59929,1225,16,0.404384,0.116788
10965,68533,1225,16,0.408223,0.0514583
10966,78373,1225,16,0.422711,0.0496352
10967,89625,1225,16,0.440732,0.0393015
10968,102493,1225,16,0.461594,0.0361968
10969,117208,1225,16,0.485321,0.0350464
10970,134036,1225,16,0.523162,0.0318789
10971,153280,1225,16,0.567354,0.0250708
10972,175286,1225,16,0.612057,0.025226
10973,200453,1225,16,0.662686,0.0228241
10974,229232,1225,16,0.710561,0.0185324
10975,262144,1225,16,0.763233,0.0227995
10976,4096,1400,16,0.209382,0.0062175
10977,4684,1400,16,0.224591,0.00322996
10978,5357,1400,16,0.241123,0.00300283
10979,6126,1400,16,0.247912,0.0037899
10980,7005,1400,16,0.251654,0.00984576
10981,8011,1400,16,0.252433,0.00547715
10982,9161,1400,16,0.27378,0.00572909
10983,10476,1400,16,0.306938,0.101144
10984,11980,1400,16,0.290063,0.00466776
10985,13700,1400,16,0.297543,0.00228514
10986,15667,1400,16,0.303194,0.00279483
10987,17917,1400,16,0.338838,0.0271298
10988,20489,1400,16,0.353573,0.0316847
10989,23431,1400,16,0.373328,0.026556
10990,26795,1400,16,0.397255,0.0307938
10991,30642,1400,16,0.399895,0.0254491
10992,35041,1400,16,0.41242,0.0347622
10993,40072,1400,16,0.416793,0.0329539
10994,45826,1400,16,0.435152,0.0332234
10995,52405,1400,16,0.454365,0.0266095
10996,59929,1400,16,0.466296,0.0331931
10997,68533,1400,16,0.480924,0.0289449
10998,78373,1400,16,0.492704,0.0282814
10999,89625,1400,16,0.512338,0.0223492
11000,102493,1400,16,0.539527,0.0273295
11001,117208,1400,16,0.566771,0.027892
11002,134036,1400,16,0.602221,0.0205241
11003,153280,1400,16,0.648121,0.0185533
11004,175286,1400,16,0.695303,0.0161594
11005,200453,1400,16,0.750542,0.0145268
11006,229232,1400,16,0.794748,0.0209588
11007,262144,1400,16,0.84909,0.0233189
11008,4096,1601,16,0.242278,0.00682309
11009,4684,1601,16,0.260188,0.0071445
11010,5357,1601,16,0.279453,0.00818294
11011,6126,1601,16,0.285712,0.00523801
11012,7005,1601,16,0.290618,0.00430643
11013,8011,1601,16,0.29392,0.00467494
11014,9161,1601,16,0.316711,0.00737057
11015,10476,1601,16,0.33254,0.00396065
11016,11980,1601,16,0.336033,0.00132366
11017,13700,1601,16,0.34839,0.00194352
11018,15667,1601,16,0.354443,0.00992193
11019,17917,1601,16,0.395578,0.0198992
11020,20489,1601,16,0.417036,0.0252389
11021,23431,1601,16,0.444874,0.0179943
11022,26795,1601,16,0.476838,0.0166066
11023,30642,1601,16,0.483663,0.0228903
11024,35041,1601,16,0.496832,0.015115
11025,40072,1601,16,0.505593,0.0183098
11026,45826,1601,16,0.52647,0.0137219
11027,52405,1601,16,0.545088,0.0163084
11028,59929,1601,16,0.562438,0.0136036
11029,68533,1601,16,0.576325,0.0173368
11030,78373,1601,16,0.588162,0.0176331
11031,89625,1601,16,0.610351,0.0146475
11032,102493,1601,16,0.636862,0.0235739
11033,117208,1601,16,0.667086,0.0203736
11034,134036,1601,16,0.698718,0.0229057
11035,153280,1601,16,0.749797,0.026442
11036,175286,1601,16,0.837604,0.119446
11037,200453,1601,16,0.865023,0.0266347
11038,229232,1601,16,0.930072,0.029561
11039,262144,1601,16,1.00126,0.0167269
11040,4096,1831,16,0.286079,0.00404988
11041,4684,1831,16,0.303868,0.00291505
11042,5357,1831,16,0.321071,0.00422332
11043,6126,1831,16,0.335679,0.00631577
11044,7005,1831,16,0.338828,0.00407352
11045,8011,1831,16,0.344681,0.00585867
11046,9161,1831,16,0.370237,0.00409054
11047,10476,1831,16,0.389702,0.00222263
11048,11980,1831,16,0.395931,0.00136354
11049,13700,1831,16,0.406211,0.00270588
11050,15667,1831,16,0.412933,0.00277725
11051,17917,1831,16,0.461399,0.020529
11052,20489,1831,16,0.493055,0.0222284
11053,23431,1831,16,0.521358,0.0179456
11054,26795,1831,16,0.559898,0.0206766
11055,30642,1831,16,0.568052,0.0151755
11056,35041,1831,16,0.581601,0.0178309
11057,40072,1831,16,0.587011,0.0257563
11058,45826,1831,16,0.604131,0.0160235
11059,52405,1831,16,0.625935,0.0189777
11060,59929,1831,16,0.65092,0.0157827
11061,68533,1831,16,0.667729,0.018968
11062,78373,1831,16,0.687579,0.0145019
11063,89625,1831,16,0.711098,0.015026
11064,102493,1831,16,0.747982,0.0218187
11065,117208,1831,16,0.782332,0.00985661
11066,134036,1831,16,0.831307,0.0186376
11067,153280,1831,16,0.895446,0.00976554
11068,175286,1831,16,0.952035,0.0117844
11069,200453,1831,16,1.05932,0.0668452
11070,229232,1831,16,1.09679,0.0123969
11071,262144,1831,16,1.17815,0.00983783
11072,4096,2094,16,0.310479,0.00266842
11073,4684,2094,16,0.326177,0.00378368
11074,5357,2094,16,0.345525,0.00472802
11075,6126,2094,16,0.363436,0.00311122
11076,7005,2094,16,0.366156,0.00557669
11077,8011,2094,16,0.375359,0.00214875
11078,9161,2094,16,0.387546,0.0549997
11079,10476,2094,16,0.418483,0.0732242
11080,11980,2094,16,0.436819,0.0724867
11081,13700,2094,16,0.477571,0.0671092
11082,15667,2094,16,0.496285,0.0833854
11083,17917,2094,16,0.510063,0.0753347
11084,20489,2094,16,0.517299,0.0675287
11085,23431,2094,16,0.540756,0.0653748
11086,26795,2094,16,0.566492,0.0866166
11087,30642,2094,16,0.585986,0.0656304
11088,35041,2094,16,0.601115,0.0708332
11089,40072,2094,16,0.626419,0.049108
11090,45826,2094,16,0.664745,0.0502027
11091,52405,2094,16,0.692139,0.039494
11092,59929,2094,16,0.734766,0.0367436
11093,68533,2094,16,0.78362,0.0390216
11094,78373,2094,16,0.848846,0.033008
11095,89625,2094,16,0.902414,0.0319014
11096,102493,2094,16,0.977619,0.0294873
11097,117208,2094,16,1.07444,0.0265127
11098,134036,2094,16,1.176,0.0494759
11099,153280,2094,16,1.28994,0.0209397
11100,175286,2094,16,1.42398,0.0184153
11101,200453,2094,16,1.57495,0.0174946
11102,229232,2094,16,1.74044,0.0176598
11103,262144,2094,16,1.94041,0.0159974
11104,4096,2395,16,0.34948,0.00349631
11105,4684,2395,16,0.370243,0.00319916
11106,5357,2395,16,0.393468,0.00227768
11107,6126,2395,16,0.414994,0.00543681
11108,7005,2395,16,0.425577,0.00335816
11109,8011,2395,16,0.432746,0.00281881
11110,9161,2395,16,0.448697,0.0460337
11111,10476,2395,16,0.512522,0.123061
11112,11980,2395,16,0.502305,0.0535502
11113,13700,2395,16,0.54739,0.0574429
11114,15667,2395,16,0.563962,0.0554876
11115,17917,2395,16,0.580444,0.0607277
11116,20489,2395,16,0.58945,0.0571815
11117,23431,2395,16,0.618409,0.0567399
11118,26795,2395,16,0.643332,0.056769
11119,30642,2395,16,0.669365,0.0499528
11120,35041,2395,16,0.687035,0.0465369
11121,40072,2395,16,0.715827,0.0385389
11122,45826,2395,16,0.757557,0.0394218
11123,52405,2395,16,0.795907,0.0336655
11124,59929,2395,16,0.843888,0.0329525
11125,68533,2395,16,0.90294,0.0360336
11126,78373,2395,16,0.968455,0.0270016
11127,89625,2395,16,1.03913,0.0251596
11128,102493,2395,16,1.11493,0.0263009
11129,117208,2395,16,1.22115,0.0204402
11130,134036,2395,16,1.32104,0.021406
11131,153280,2395,16,1.45252,0.0211733
11132,175286,2395,16,1.60016,0.0192665
11133,200453,2395,16,1.78613,0.0286068
11134,229232,2395,16,1.96468,0.0181052
11135,262144,2395,16,2.1981,0.0158158
11136,4096,2739,16,0.400362,0.00343594
11137,4684,2739,16,0.427589,0.00289371
11138,5357,2739,16,0.453285,0.00178521
11139,6126,2739,16,0.479151,0.00475224
11140,7005,2739,16,0.498583,0.00475026
11141,8011,2739,16,0.504888,0.00528664
11142,9161,2739,16,0.520433,0.0345105
11143,10476,2739,16,0.545107,0.0458307
11144,11980,2739,16,0.580647,0.0416112
11145,13700,2739,16,0.639559,0.0311129
11146,15667,2739,16,0.669098,0.0322449
11147,17917,2739,16,0.716394,0.121943
11148,20489,2739,16,0.696075,0.0358726
11149,23431,2739,16,0.729537,0.0381339
11150,26795,2739,16,0.746508,0.0325442
11151,30642,2739,16,0.781713,0.0352007
11152,35041,2739,16,0.803572,0.0275701
11153,40072,2739,16,0.836204,0.0244391
11154,45826,2739,16,0.877281,0.0253994
11155,52405,2739,16,0.922129,0.0286353
11156,59929,2739,16,0.974412,0.0222061
11157,68533,2739,16,1.03919,0.0300451
11158,78373,2739,16,1.11581,0.0313888
11159,89625,2739,16,1.22122,0.0755091
11160,102493,2739,16,1.28672,0.0312902
11161,117208,2739,16,1.41394,0.0295398
11162,134036,2739,16,1.52408,0.0200452
11163,153280,2739,16,1.67584,0.0167783
11164,175286,2739,16,1.84885,0.0161627
11165,200453,2739,16,2.04859,0.0140995
11166,229232,2739,16,2.26995,0.0240298
11167,262144,2739,16,2.52578,0.0120894
11168,4096,3132,16,0.457063,0.0020998
11169,4684,3132,16,0.490847,0.00293338
11170,5357,3132,16,0.521817,0.00325434
11171,6126,3132,16,0.547865,0.00256033
11172,7005,3132,16,0.574921,0.00513501
11173,8011,3132,16,0.584769,0.000963061
11174,9161,3132,16,0.599574,0.0248068
11175,10476,3132,16,0.620988,0.0343764
11176,11980,3132,16,0.660197,0.0334583
11177,13700,3132,16,0.714679,0.0335731
11178,15667,3132,16,0.743762,0.0314392
11179,17917,3132,16,0.827148,0.240581
11180,20489,3132,16,0.779838,0.0294525
11181,23431,3132,16,0.818132,0.0264202
11182,26795,3132,16,0.843906,0.0274167
11183,30642,3132,16,0.872324,0.0386733
11184,35041,3132,16,0.897631,0.0323634
11185,40072,3132,16,0.942405,0.0305355
11186,45826,3132,16,0.991288,0.0352237
11187,52405,3132,16,1.03406,0.0308322
11188,59929,3132,16,1.09505,0.0282936
11189,68533,3132,16,1.17809,0.0282189
11190,78373,3132,16,1.32471,0.101823
11191,89625,3132,16,1.36275,0.0221645
11192,102493,3132,16,1.47223,0.0205521
11193,117208,3132,16,1.60612,0.0214093
11194,134036,3132,16,1.73791,0.0170995
11195,153280,3132,16,1.90467,0.0179091
11196,175286,3132,16,2.09243,0.0149557
11197,200453,3132,16,2.34757,0.0382022
11198,229232,3132,16,2.57018,0.0116459
11199,262144,3132,16,2.8733,0.0102509
11200,4096,3582,16,0.528583,0.00156
11201,4684,3582,16,0.574569,0.00312793
11202,5357,3582,16,0.609669,0.00242508
11203,6126,3582,16,0.640347,0.00320892
11204,7005,3582,16,0.664836,0.00180726
11205,8011,3582,16,0.682502,0.00296865
11206,9161,3582,16,0.702443,0.0216366
11207,10476,3582,16,0.722445,0.0302565
11208,11980,3582,16,0.846929,0.19794
11209,13700,3582,16,0.842718,0.0267308
11210,15667,3582,16,0.88098,0.0255059
11211,17917,3582,16,0.907827,0.0213052
11212,20489,3582,16,0.922936,0.0237325
11213,23431,3582,16,0.956621,0.0285335
11214,26795,3582,16,0.990446,0.0281469
11215,30642,3582,16,1.02935,0.0237925
11216,35041,3582,16,1.06078,0.026277
11217,40072,3582,16,1.10579,0.0248572
11218,45826,3582,16,1.20802,0.0975013
11219,52405,3582,16,1.21968,0.0268871
11220,59929,3582,16,1.27674,0.019001
11221,68533,3582,16,1.37145,0.0205647
11222,78373,3582,16,1.4805,0.0167181
11223,89625,3582,16,1.59293,0.0165702
11224,102493,3582,16,1.72324,0.0174358
11225,117208,3582,16,1.88414,0.0113272
11226,134036,3582,16,2.08719,0.0603962
11227,153280,3582,16,2.25932,0.00693463
11228,175286,3582,16,2.44907,0.00999737
11229,200453,3582,16,2.70237,0.00964987
11230,229232,3582,16,3.00436,0.008692
11231,262144,3582,16,3.33957,0.0085653
11232,4096,4096,16,0.535866,0.00146188
11233,4684,4096,16,0.590172,0.0208149
11234,5357,4096,16,0.629511,0.0448821
11235,6126,4096,16,0.672268,0.0799347
11236,7005,4096,16,0.705666,0.0742694
11237,8011,4096,16,0.781784,0.116298
11238,9161,4096,16,0.82039,0.0817985
11239,10476,4096,16,0.852897,0.0922879
11240,11980,4096,16,0.880853,0.0907243
11241,13700,4096,16,0.922761,0.0794253
11242,15667,4096,16,0.9593,0.0812869
11243,17917,4096,16,1.00502,0.072725
11244,20489,4096,16,1.03814,0.0640564
11245,23431,4096,16,1.11777,0.0564518
11246,26795,4096,16,1.1892,0.0447426
11247,30642,4096,16,1.30832,0.0707429
11248,35041,4096,16,1.35789,0.0396453
11249,40072,4096,16,1.46771,0.0352595
11250,45826,4096,16,1.58955,0.0335171
11251,52405,4096,16,1.73288,0.0314063
11252,59929,4096,16,1.91544,0.028853
11253,68533,4096,16,2.11282,0.0262491
11254,78373,4096,16,2.35576,0.0255886
11255,89625,4096,16,2.63496,0.0197902
11256,102493,4096,16,2.95653,0.0187023
11257,117208,4096,16,3.34215,0.0178692
11258,134036,4096,16,3.77693,0.0149107
11259,153280,4096,16,4.23469,0.0133569
11260,175286,4096,16,4.82717,0.0119787
11261,200453,4096,16,5.50727,0.0108689
11262,229232,4096,16,6.28921,0.00972228
11263,262144,4096,16,7.19243,0.00957412
11264,8192,128,64,0.011376,0.0987628
11265,9368,128,64,0.0127766,0.0711097
11266,10713,128,64,0.0130636,0.0611553
11267,12251,128,64,0.0130441,0.0710721
11268,14010,128,64,0.0136028,0.0678249
11269,16022,128,64,0.0140079,0.0486832
11270,18322,128,64,0.0156873,0.0441493
11271,20953,128,64,0.0161008,0.0392732
11272,23961,128,64,0.0169857,0.0791971
11273,27401,128,64,0.0182029,0.0408105
11274,31335,128,64,0.0193507,0.028695
11275,35834,128,64,0.0223696,0.0276836
11276,40979,128,64,0.0249771,0.05356
11277,46862,128,64,0.0278348,0.0369307
11278,53590,128,64,0.0329396,0.0616969
11279,61284,128,64,0.0384415,0.0604742
11280,70083,128,64,0.0458689,0.0624661
11281,80145,128,64,0.0533052,0.0486756
11282,91652,128,64,0.0699162,0.064733
11283,104810,128,64,0.0839453,0.0692616
11284,119858,128,64,0.108874,0.0635077
11285,137066,128,64,0.133224,0.0671985
11286,156746,128,64,0.168717,0.0664745
11287,179250,128,64,0.209742,0.0591388
11288,204985,128,64,0.267066,0.0346435
11289,234416,128,64,0.351724,0.0408469
11290,268071,128,64,0.463784,0.031991
11291,306559,128,64,0.490394,0.0570734
11292,350573,128,64,0.479447,0.0660276
11293,400906,128,64,0.511589,0.0746673
11294,458465,128,64,0.514462,0.0758373
11295,524288,128,64,0.515447,0.0772764
11296,8192,146,64,0.0168683,0.0693046
11297,9368,146,64,0.0190965,0.0508874
11298,10713,146,64,0.0194688,0.0335713
11299,12251,146,64,0.0199907,0.0419269
11300,14010,146,64,0.0216653,0.0316564
11301,16022,146,64,0.0220333,0.0283559
11302,18322,146,64,0.0246155,0.0304224
11303,20953,146,64,0.0260068,0.0275824
11304,23961,146,64,0.0284294,0.0587936
11305,27401,146,64,0.0318447,0.0475475
11306,31335,146,64,0.033937,0.0332112
11307,35834,146,64,0.0400878,0.0521347
11308,40979,146,64,0.0442295,0.0453653
11309,46862,146,64,0.0524946,0.0330393
11310,53590,146,64,0.0607816,0.0376425
11311,61284,146,64,0.0723706,0.0185355
11312,70083,146,64,0.0907717,0.0122364
11313,80145,146,64,0.111595,0.0254347
11314,91652,146,64,0.133794,0.0384116
11315,104810,146,64,0.169083,0.0426378
11316,119858,146,64,0.212725,0.0291217
11317,137066,146,64,0.274667,0.0219642
11318,156746,146,64,0.345738,0.0306144
11319,179250,146,64,0.435755,0.0246486
11320,204985,146,64,0.54933,0.0289133
11321,234416,146,64,0.710339,0.0345883
11322,268071,146,64,0.919549,0.0138995
11323,306559,146,64,0.945381,0.032866
11324,350573,146,64,0.960053,0.0320924
11325,400906,146,64,0.978786,0.0355547
11326,458465,146,64,0.978079,0.025952
11327,524288,146,64,0.978195,0.0219139
11328,8192,167,64,0.0202342,0.0293735
11329,9368,167,64,0.0227782,0.035966
11330,10713,167,64,0.023429,0.0675307
11331,12251,167,64,0.0237291,0.0246602
11332,14010,167,64,0.0243321,0.0243281
11333,16022,167,64,0.0252648,0.0249121
11334,18322,167,64,0.0287047,0.0221569
11335,20953,167,64,0.0299189,0.0279399
11336,23961,167,64,0.0315374,0.0182932
11337,27401,167,64,0.0343086,0.0245307
11338,31335,167,64,0.0371688,0.0224902
11339,35834,167,64,0.0437666,0.0291057
11340,40979,167,64,0.049303,0.0388323
11341,46862,167,64,0.0570131,0.050472
11342,53590,167,64,0.0638437,0.0237367
11343,61284,167,64,0.0769438,0.0227504
11344,70083,167,64,0.0958702,0.0367873
11345,80145,167,64,0.114615,0.031368
11346,91652,167,64,0.142654,0.0280399
11347,104810,167,64,0.17361,0.0259867
11348,119858,167,64,0.2232,0.0413944
11349,137066,167,64,0.274463,0.026159
11350,156746,167,64,0.352626,0.037516
11351,179250,167,64,0.429063,0.020126
11352,204985,167,64,0.55827,0.0097774
11353,234416,167,64,0.726813,0.0364678
11354,268071,167,64,0.950232,0.00988973
11355,306559,167,64,0.950162,0.0093808
11356,350573,167,64,0.956956,0.0292822
11357,400906,167,64,0.970437,0.0290844
11358,458465,167,64,0.971449,0.0261524
11359,524288,167,64,0.993466,0.0298952
11360,8192,191,64,0.0224391,0.0200561
11361,9368,191,64,0.0253844,0.0161795
11362,10713,191,64,0.025859,0.0179106
11363,12251,191,64,0.0262977,0.0142769
11364,14010,191,64,0.0269457,0.0164926
11365,16022,191,64,0.0277048,0.0149039
11366,18322,191,64,0.0317113,0.0139549
11367,20953,191,64,0.0329043,0.0151544
11368,23961,191,64,0.0347699,0.0126294
11369,27401,191,64,0.0371607,0.0156363
11370,31335,191,64,0.0400222,0.0205584
11371,35834,191,64,0.0487343,0.0323066
11372,40979,191,64,0.0525877,0.016809
11373,46862,191,64,0.0594933,0.033139
11374,53590,191,64,0.0718653,0.0230541
11375,61284,191,64,0.0815302,0.0220598
11376,70083,191,64,0.0991232,0.0220525
11377,80145,191,64,0.118914,0.0465409
11378,91652,191,64,0.142814,0.0275223
11379,104810,191,64,0.18045,0.0307536
11380,119858,191,64,0.223125,0.0324013
11381,137066,191,64,0.282646,0.00469894
11382,156746,191,64,0.347587,0.0191321
11383,179250,191,64,0.446102,0.0299991
11384,204985,191,64,0.566173,0.0357393
11385,234416,191,64,0.730075,0.0304858
11386,268071,191,64,0.942948,0.0209756
11387,306559,191,64,0.953718,0.00749213
11388,350573,191,64,0.973855,0.0320683
11389,400906,191,64,0.970291,0.0187835
11390,458465,191,64,0.992987,0.031957
11391,524288,191,64,1.00516,0.00734778
11392,8192,219,64,0.0269463,0.0128238
11393,9368,219,64,0.0302824,0.0194016
11394,10713,219,64,0.0309899,0.0210587
11395,12251,219,64,0.0311883,0.01282
11396,14010,219,64,0.0318886,0.0150048
11397,16022,219,64,0.0327858,0.0132694
11398,18322,219,64,0.0373349,0.0132748
11399,20953,219,64,0.0388526,0.0217306
11400,23961,219,64,0.0405525,0.0189716
11401,27401,219,64,0.0436989,0.0284892
11402,31335,219,64,0.0456737,0.011024
11403,35834,219,64,0.0533215,0.0278464
11404,40979,219,64,0.0586123,0.0297445
11405,46862,219,64,0.0653884,0.0332456
11406,53590,219,64,0.0755675,0.0223636
11407,61284,219,64,0.081717,0.00808443
11408,70083,219,64,0.102083,0.0389902
11409,80145,219,64,0.125315,0.0234831
11410,91652,219,64,0.152169,0.0184432
11411,104810,219,64,0.181506,0.0226261
11412,119858,219,64,0.227719,0.0326706
11413,137066,219,64,0.277527,0.0393576
11414,156746,219,64,0.35666,0.030198
11415,179250,219,64,0.445769,0.00984409
11416,204985,219,64,0.559862,0.0233132
11417,234416,219,64,0.712179,0.0345779
11418,268071,219,64,0.941552,0.0294342
11419,306559,219,64,0.930672,0.0199394
11420,350573,219,64,0.958979,0.0201716
11421,400906,219,64,0.970262,0.0303192
11422,458465,219,64,0.979911,0.0292487
11423,524288,219,64,1.01298,0.0340882
11424,8192,250,64,0.0334142,0.00988379
11425,9368,250,64,0.0390961,0.00719276
11426,10713,250,64,0.0379826,0.0250088
11427,12251,250,64,0.0382897,0.0120572
11428,14010,250,64,0.0387285,0.00970872
11429,16022,250,64,0.0399318,0.0283528
11430,18322,250,64,0.0458797,0.0242171
11431,20953,250,64,0.0473226,0.0230089
11432,23961,250,64,0.0494114,0.0247482
11433,27401,250,64,0.0502473,0.0123301
11434,31335,250,64,0.0540231,0.0259889
11435,35834,250,64,0.0617083,0.0114543
11436,40979,250,64,0.0677995,0.0194001
11437,46862,250,64,0.0729962,0.0226318
11438,53590,250,64,0.0824647,0.0284077
11439,61284,250,64,0.0919643,0.0331751
11440,70083,250,64,0.111248,0.0220901
11441,80145,250,64,0.132256,0.020846
11442,91652,250,64,0.156519,0.0310207
11443,104810,250,64,0.18985,0.0272162
11444,119858,250,64,0.231912,0.0338848
11445,137066,250,64,0.294743,0.0226746
11446,156746,250,64,0.365513,0.0205198
11447,179250,250,64,0.47581,0.0405932
11448,204985,250,64,0.563667,0.020384
11449,234416,250,64,0.741063,0.0372726
11450,268071,250,64,0.959987,0.0195025
11451,306559,250,64,0.948978,0.0155374
11452,350573,250,64,0.963557,0.0237535
11453,400906,250,64,0.974097,0.0312086
11454,458465,250,64,0.986009,0.0206072
11455,524288,250,64,0.99013,0.0236135
11456,8192,286,64,0.0392829,0.0101655
11457,9368,286,64,0.0447801,0.0122356
11458,10713,286,64,0.0453287,0.0156261
11459,12251,286,64,0.0462641,0.0118145
11460,14010,286,64,0.0483243,0.00833555
