nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
13986,50,39,71,5,6,2,2,2,4,8,16,1,1.425162,1.955491
7432,81,61,101,2,4,0,2,2,4,4,16,1,7.038931,6.228630
29057,86,68,61,0,6,8,2,2,1,32,4,1,10.020767,1.013337
25656,21,24,84,5,5,0,1,1,4,16,4,1,0.292128,0.100057
15467,114,33,25,0,1,10,8,4,2,2,64,1,4.552809,15.037740
9992,19,48,17,6,7,13,2,4,2,4,16,1,0.212281,0.182507
472,37,45,67,1,2,3,1,2,2,32,4,1,0.950268,0.284895
719,23,16,25,4,4,12,4,2,4,4,32,1,0.205066,0.233061
7280,64,96,48,6,0,2,2,4,1,16,8,1,2.433641,0.769791
16617,40,26,40,4,1,11,2,2,2,8,8,1,0.279265,0.213732
7513,16,25,17,6,1,9,2,2,2,16,8,1,0.185077,0.098926
2784,85,98,44,3,5,11,2,2,1,16,4,1,0.572726,5.073294
4362,91,125,85,6,9,9,2,4,2,4,16,1,7.898880,7.823684
34756,18,86,96,3,6,9,1,1,2,32,2,1,0.199623,0.257063
1157,117,17,22,0,9,0,8,1,2,4,16,1,1.245197,0.280434
6372,22,33,126,4,2,9,2,2,8,4,32,1,0.836524,1.156023
32889,53,65,17,5,6,13,1,2,1,32,2,1,0.401290,0.109638
1174,112,78,49,0,5,8,4,4,2,2,32,1,15.370004,40.400666
14198,37,37,47,0,1,6,1,1,1,64,1,1,1.491847,0.077297
13624,18,51,85,0,1,0,1,4,4,8,16,1,2.460786,0.692077
3602,16,122,16,1,7,8,2,8,1,8,16,1,0.569114,0.229739
2219,36,78,23,5,4,11,4,8,2,2,64,1,1.029259,2.357534
11,16,98,119,0,8,9,1,1,1,64,1,1,4.207407,0.144790
1780,17,52,31,2,9,2,1,4,2,8,8,1,0.375386,0.146631
11329,23,86,21,1,4,9,1,2,1,32,2,1,0.306707,0.102406
44360,59,50,33,0,9,9,1,1,1,64,1,1,2.285826,0.091452
31869,22,76,29,2,9,1,1,4,1,32,4,1,0.678652,0.133661
69,19,41,42,3,0,0,2,8,4,1,64,1,0.424439,0.973997
3662,81,82,35,6,1,7,4,4,2,2,32,1,2.839955,6.282860
7741,59,41,22,5,3,5,8,4,2,1,64,1,1.046828,1.825574
1952,109,16,22,5,9,2,4,1,1,32,4,1,0.405530,0.114489
327,29,18,18,2,7,6,4,4,4,1,64,1,0.862757,0.466789
3690,67,24,35,0,9,4,1,1,1,64,1,1,1.309727,0.063161
21299,25,18,41,5,3,0,2,1,4,16,8,1,0.305945,0.170248
19321,53,30,96,5,5,10,2,1,4,16,8,1,1.393020,0.612468
2355,91,90,77,6,6,4,2,2,1,32,4,1,4.215290,1.336654
21714,24,20,27,1,9,0,2,2,2,16,8,1,0.336373,0.158655
595,63,115,53,5,9,13,2,2,1,32,4,1,2.722350,0.667066
34665,121,66,50,0,2,0,2,1,1,32,2,1,10.446586,0.599731
39681,18,19,34,5,7,13,1,1,2,64,2,1,0.186210,0.052184
2993,18,20,28,1,7,7,1,2,2,16,4,1,0.141097,0.047432
7269,24,43,27,5,6,2,4,4,4,2,64,1,0.586586,1.685614
14780,18,30,18,6,4,0,2,2,2,8,8,1,0.117277,0.091971
30407,90,18,29,4,1,4,4,1,1,32,4,1,0.364998,0.106588
2181,71,40,22,2,0,5,4,2,1,8,8,1,0.824103,0.217749
5060,121,65,58,6,4,11,4,2,2,4,16,1,4.069557,6.807049
32322,32,36,108,2,7,7,1,1,4,32,4,1,1.509977,0.267310
3109,18,31,104,2,7,5,2,2,8,4,32,1,1.333239,0.663224
1374,106,78,126,2,9,8,4,4,4,2,64,1,26.068777,56.860274
14028,95,31,44,4,3,5,1,1,1,64,1,1,0.613116,0.154833
11339,48,79,47,2,7,9,2,4,2,8,16,1,3.361269,1.436419
4821,23,114,40,1,6,10,1,8,2,8,16,1,1.225866,0.887381
41042,46,17,46,0,9,11,2,1,1,64,2,1,1.043317,0.099559
36438,113,24,95,5,4,12,2,1,1,32,2,1,1.576216,0.385355
30161,34,41,55,5,0,9,1,2,2,32,4,1,0.643587,0.173008
82,33,40,25,4,1,12,4,4,4,1,64,1,0.556437,1.547261
25999,25,38,102,4,2,8,1,1,4,16,4,1,0.469892,0.219056
382,77,21,93,3,3,7,4,1,8,2,32,1,0.878059,2.623582
36505,99,41,79,1,9,0,2,1,1,32,2,1,2.091823,0.334962
3048,29,56,18,4,6,7,2,2,1,16,4,1,0.198882,0.111570
622,113,83,89,2,8,11,4,2,4,2,32,1,15.028624,17.544496
40284,96,55,39,0,1,11,2,1,1,64,2,1,5.566565,0.270240
1844,55,16,30,0,9,10,8,2,4,2,64,1,1.520311,0.606867
2396,75,68,24,3,5,5,8,4,2,2,64,1,1.157939,15.027711
35683,49,107,42,1,6,0,1,2,1,32,2,1,1.388704,0.305982
10880,51,28,84,5,1,11,2,2,4,8,16,1,1.318196,1.144196
34788,102,126,19,3,4,6,1,2,1,32,2,1,0.333199,0.427522
31202,21,28,60,2,7,1,1,1,4,32,4,1,0.567933,0.121636
1210,19,20,24,4,8,0,1,1,2,64,2,1,0.140817,0.060131
3135,24,16,16,4,9,10,4,4,2,4,32,1,0.192720,0.146465
10913,60,19,27,4,2,7,4,2,2,8,16,1,0.436921,0.416294
9153,116,74,62,3,4,7,4,2,2,4,16,1,1.992668,8.223674
2014,17,19,81,1,8,8,1,1,4,32,4,1,0.377970,0.106090
39377,32,42,95,1,8,4,1,1,2,64,2,1,0.934307,0.220512
2301,67,88,42,6,8,11,4,8,2,2,64,1,3.880728,8.132808
7915,19,44,125,1,1,7,1,2,8,4,16,1,0.922222,0.645075
2279,127,122,53,2,8,9,8,4,2,2,64,1,17.684045,42.571023
1367,40,45,34,2,4,7,2,4,2,8,16,1,1.479562,0.786407
9460,90,56,48,6,2,5,2,2,1,16,4,1,1.652617,0.673899
5409,105,63,24,3,9,4,4,4,1,8,16,1,0.602754,1.033853
15503,24,79,88,4,8,4,1,2,4,8,8,1,0.869577,0.731345
3954,119,31,50,6,2,8,8,2,2,2,32,1,2.033292,4.309631
20510,61,76,76,6,2,7,2,2,2,16,8,1,3.135573,1.998048
3282,19,26,33,0,4,3,2,2,4,4,16,1,0.547001,0.254947
13691,40,18,94,6,1,5,1,1,1,64,1,1,0.408645,0.050870
2635,62,29,31,3,1,10,8,2,2,4,32,1,0.373608,3.632231
4584,34,39,20,3,2,0,2,4,2,8,16,1,0.198406,0.674603
2032,28,36,16,1,2,1,1,1,1,64,1,1,0.118266,0.024358
19393,37,16,66,0,2,1,2,1,4,16,8,1,1.287230,0.231935
10414,24,25,36,6,5,1,2,2,4,4,16,1,0.245586,0.215303
2575,84,33,84,1,5,12,4,1,2,16,8,1,2.232570,0.840281
16220,25,112,48,3,2,12,1,4,2,8,8,1,0.284834,2.908843
995,60,19,70,1,1,8,4,2,8,1,64,1,1.735126,1.632805
24663,21,75,56,1,6,13,1,2,2,16,4,1,0.637979,0.231932
9223,36,39,77,3,4,8,1,2,2,16,4,1,0.200468,0.357572
10966,100,51,22,3,3,7,8,2,1,8,16,1,0.477395,1.345755
2528,37,18,121,4,2,7,2,1,4,16,8,1,0.658586,0.406211
13150,93,103,77,4,5,8,1,2,1,64,2,1,3.687207,0.712644
42484,33,29,64,0,1,7,1,1,2,64,2,1,1.709245,0.144967
5630,54,27,16,1,5,4,4,2,2,4,16,1,0.348584,0.227465
331,16,28,57,0,2,6,1,1,1,64,1,1,0.566839,0.038157
1369,17,84,85,5,2,5,1,4,4,8,16,1,1.191861,0.940679
3597,77,34,16,4,3,4,1,1,1,64,1,1,0.230966,0.060598
20350,47,44,20,1,0,6,4,2,1,16,8,1,0.612302,0.192339
42157,82,65,61,2,5,2,2,1,1,64,2,1,3.562489,0.365280
1923,56,86,66,6,3,12,2,4,4,2,32,1,3.929690,7.008255
5088,49,52,78,2,3,5,4,4,4,2,64,1,6.749922,8.119578
12038,31,25,51,5,5,5,2,2,4,8,16,1,0.622264,0.464559
1034,72,34,81,5,6,8,1,1,2,32,2,1,1.247781,0.285417
34625,125,39,17,1,9,10,2,1,1,32,2,1,0.596283,0.123925
37071,96,39,94,1,8,6,2,1,1,32,2,1,2.337127,0.463076
5792,80,69,88,0,3,1,2,2,4,8,16,1,18.190899,7.366159
1519,17,24,20,5,5,7,1,2,1,64,2,1,0.156865,0.051512
5745,40,41,46,4,9,0,4,2,4,4,32,1,0.741816,0.916536
573,75,45,74,6,4,13,2,1,2,32,4,1,1.864054,0.779425
20541,65,67,35,3,4,0,2,2,2,16,8,1,0.454183,1.453918
16307,36,56,38,6,2,5,2,2,2,8,8,1,0.610435,0.475127
5185,58,73,50,0,2,5,2,4,2,8,16,1,7.533350,6.343687
92,65,124,125,4,0,5,1,1,1,64,1,1,4.034459,0.349993
6947,16,86,18,1,1,7,2,8,2,4,32,1,0.561568,0.355248
13316,53,46,91,0,0,10,1,1,2,64,2,1,5.975595,0.317070
9525,48,35,20,1,7,10,4,2,2,4,16,1,0.545391,0.317706
10243,51,109,49,5,2,4,1,4,1,32,4,1,1.875301,0.566408
6831,17,71,22,2,2,5,2,8,2,4,32,1,0.733699,0.492766
22800,19,35,22,3,1,11,1,2,2,16,4,1,0.063087,0.058162
13302,22,20,119,6,5,9,1,1,2,64,2,1,0.468767,0.088956
17,113,59,73,3,1,13,4,4,4,1,64,1,5.795238,79.907063
4917,95,26,25,5,6,2,8,2,2,4,32,1,0.716644,1.279353
112,39,81,25,4,3,11,4,8,2,1,64,1,1.077649,2.967019
11522,16,20,111,1,2,8,1,2,8,8,16,1,0.550345,0.307424
12782,21,88,75,1,1,12,1,2,1,64,2,1,1.019366,0.164054
5190,50,24,120,0,0,3,2,1,8,8,16,1,4.214979,0.703442
21251,41,25,83,3,5,12,2,1,4,16,8,1,0.283735,0.591487
2218,42,103,122,1,8,13,2,4,4,4,32,1,7.035724,7.015404
38762,17,56,26,1,9,3,1,2,1,64,2,1,0.299760,0.076307
16878,34,34,81,1,5,2,2,1,4,8,8,1,0.779476,0.375834
2369,120,66,18,0,8,10,8,4,2,2,64,1,6.289008,4.123831
9515,37,17,110,5,5,5,1,1,4,16,4,1,0.448562,0.140952
6423,21,43,50,1,7,4,2,4,4,2,32,1,0.801065,0.712137
7313,53,26,18,5,7,0,8,4,2,2,64,1,0.588770,0.603027
1790,81,73,27,3,7,8,8,4,2,2,64,1,1.822342,3.981666
9449,110,49,47,2,2,8,4,1,1,16,4,1,2.727111,0.570407
10024,89,21,44,3,1,2,8,1,2,4,16,1,0.290293,3.381961
3816,71,23,51,6,3,9,4,2,4,4,32,1,1.015569,1.528850
39186,62,23,27,1,6,2,2,1,1,64,2,1,0.417070,0.109484
7474,46,56,25,6,7,10,4,8,2,2,64,1,1.358347,1.509559
3042,120,31,29,3,5,7,2,1,1,32,2,1,0.174680,0.158361
16933,21,32,41,2,2,0,2,2,2,8,8,1,0.438760,0.193519
40698,37,43,54,3,2,5,1,1,2,64,2,1,0.217222,0.171114
4476,20,37,17,4,5,12,4,4,2,4,32,1,0.242426,0.268971
1987,59,53,22,6,3,9,4,4,2,2,32,1,0.835544,1.466176
28413,17,124,75,2,4,3,1,2,2,32,4,1,1.797486,0.409544
41974,25,19,51,0,2,2,1,1,2,64,2,1,0.709874,0.089615
47181,22,16,31,4,4,0,1,1,1,64,1,1,0.077408,0.020828
2941,46,34,83,6,7,9,4,2,4,4,32,1,1.595424,1.565159
30976,23,78,17,2,7,4,1,4,1,32,4,1,0.505395,0.099708
2996,76,61,126,5,8,3,4,2,4,4,32,1,5.633682,9.959819
7971,60,77,31,6,7,2,4,8,2,1,64,1,2.385401,4.651417
3365,67,50,59,5,7,5,2,1,1,64,2,1,1.525930,0.292312
26676,26,79,86,5,2,9,1,2,2,16,4,1,1.123238,0.416462
46237,37,33,33,5,4,12,1,1,1,64,1,1,0.265260,0.049644
34883,67,29,75,2,9,7,1,1,2,32,2,1,1.459277,0.206604
5844,28,26,117,6,1,13,2,2,8,4,32,1,0.917243,0.890566
8343,123,24,74,1,4,5,4,1,4,4,16,1,2.051241,2.353501
4231,23,73,61,0,9,6,1,4,2,8,8,1,2.760955,0.344899
11928,110,43,29,1,8,10,2,1,1,32,2,1,0.949032,0.218937
29639,47,25,52,6,3,12,2,1,2,32,4,1,0.536684,0.213921
6234,64,53,54,0,5,5,4,2,4,4,32,1,7.563959,6.588713
9515,21,17,20,6,6,0,4,2,2,4,16,1,0.116183,0.164210
3189,24,43,46,6,5,9,2,2,2,16,8,1,0.585576,0.274505
4130,29,79,19,2,2,8,2,8,1,4,16,1,0.613619,0.586369
47108,102,75,32,6,9,5,1,1,1,64,1,1,1.499590,0.145600
11159,107,30,55,1,7,12,4,2,2,8,16,1,2.734787,1.318485
3437,37,25,44,3,4,4,2,2,4,8,16,1,0.248110,0.694244
4655,19,37,119,4,0,8,2,2,8,2,32,1,0.746355,1.047073
11538,64,124,106,6,2,11,2,4,2,8,16,1,9.010204,9.228402
1846,22,36,48,6,5,11,2,4,8,2,64,1,0.697333,0.865836
26708,115,81,16,2,5,1,2,2,1,16,4,1,1.569117,0.307834
30974,51,38,16,5,4,11,2,2,1,32,4,1,0.350531,0.141888
44835,27,66,79,1,0,1,1,1,1,64,1,1,0.797558,0.083450
698,48,73,44,4,5,4,4,4,2,4,32,1,1.318181,3.459850
3969,103,24,34,3,2,13,4,1,2,8,8,1,0.208125,0.840100
33492,16,33,110,1,8,10,1,1,2,32,2,1,0.383273,0.103210
5313,68,25,46,0,4,10,4,2,2,4,16,1,2.577822,1.139059
17183,23,86,35,0,0,12,1,4,2,8,8,1,1.847195,0.229112
2012,105,23,114,3,1,9,1,1,1,64,1,1,0.299275,0.162039
35913,64,25,75,6,8,3,1,1,2,32,2,1,0.749496,0.196757
2099,29,26,61,6,5,5,1,1,1,64,1,1,0.286196,0.045281
11227,26,58,21,4,4,13,1,2,1,32,2,1,0.194724,0.079408
12779,20,52,39,1,3,0,1,2,1,64,2,1,0.406476,0.118462
28335,111,68,33,1,6,7,2,2,1,32,4,1,2.203478,0.651054
30177,97,79,18,6,1,11,2,2,1,32,4,1,1.041835,0.251089
3013,32,23,95,4,6,9,2,2,8,2,32,1,0.659483,1.485976
23694,125,16,24,5,5,10,4,1,1,16,4,1,0.353645,0.099561
7245,58,22,56,3,5,2,4,2,4,4,32,1,0.428550,4.569081
33563,51,34,123,4,8,1,1,1,2,32,2,1,0.949383,0.290506
670,19,51,117,0,9,13,1,1,4,32,4,1,2.954400,0.222141
27584,110,104,73,6,5,10,2,2,1,16,4,1,5.665892,1.576343
29870,108,49,18,3,6,4,4,1,1,32,4,1,0.216442,0.253329
18812,17,67,58,1,9,7,1,4,2,16,8,1,0.774443,0.291178
6157,60,22,37,4,2,10,4,2,4,4,32,1,0.575988,0.797067
41982,18,61,89,5,3,12,1,1,2,64,2,1,0.719682,0.181695
1070,25,42,84,6,6,1,2,2,4,4,16,1,0.781740,0.999165
24736,27,33,66,4,1,8,1,2,2,16,4,1,0.317442,0.139958
4012,111,100,74,4,7,1,4,4,2,2,32,1,8.589869,19.724279
18328,26,53,74,0,7,0,1,2,4,8,8,1,2.763069,0.401427
24108,52,32,74,4,9,10,2,1,2,16,4,1,0.633373,0.258412
18756,59,29,119,0,1,4,2,1,4,16,8,1,5.834779,0.982056
10480,118,41,92,6,7,4,4,1,4,4,16,1,3.860256,2.867923
29304,21,21,80,1,7,0,1,1,4,32,4,1,0.404548,0.106314
26753,71,40,68,2,2,11,2,1,2,16,4,1,2.111409,0.431967
900,50,38,44,3,8,7,2,1,1,32,2,1,0.147323,0.163075
9159,46,24,41,0,4,10,2,1,2,16,4,1,1.213085,0.178738
2742,29,44,122,4,0,0,2,2,8,4,32,1,1.253420,1.332217
34482,24,85,80,3,2,11,1,2,1,32,2,1,0.216398,0.290665
1992,44,77,23,1,4,10,2,4,1,16,8,1,0.978442,0.541959
46704,17,94,105,2,1,3,1,1,1,64,1,1,1.492117,0.089991
3353,20,34,67,3,1,1,2,4,4,2,32,1,0.322756,3.648169
19925,76,68,118,0,9,11,2,2,2,16,8,1,18.904008,1.895995
4971,65,41,123,6,0,1,2,2,4,8,16,1,3.456741,2.082779
11042,84,109,17,1,1,12,1,2,1,32,2,1,1.002216,0.180655
12040,79,22,55,1,5,0,4,1,4,8,16,1,1.265539,0.763493
13890,52,57,97,1,2,3,2,2,4,8,16,1,3.338160,2.908007
41833,99,86,38,0,6,4,2,1,1,64,2,1,8.644644,0.522524
2628,46,28,18,0,5,1,8,4,2,2,64,1,1.423180,4.149264
1554,18,24,25,0,0,3,1,1,2,64,2,1,0.364762,0.061274
30471,60,27,19,6,9,13,4,1,1,32,4,1,0.342766,0.109970
10116,24,53,45,1,9,13,1,2,2,32,4,1,0.581838,0.175193
32374,123,79,29,5,2,4,2,2,1,32,4,1,2.082216,0.624589
5353,49,120,113,4,3,9,2,4,4,4,32,1,5.160475,11.556524
33926,93,108,64,3,1,6,1,2,1,32,2,1,0.718194,0.951723
36641,64,124,40,4,3,1,1,2,1,32,2,1,1.440605,0.572572
2758,35,27,76,3,9,0,2,2,8,2,32,1,0.450277,1.201192
4116,33,73,82,3,9,5,2,4,4,2,32,1,1.284499,2.765708
383,17,79,30,6,3,13,2,8,4,1,64,1,0.670259,1.347246
11076,58,33,17,5,2,1,2,1,1,32,2,1,0.251069,0.072010
5174,77,32,58,1,7,11,4,2,2,8,16,1,2.258604,1.103159
13091,118,123,127,2,4,10,1,1,2,64,2,1,18.771909,2.360260
26221,55,36,18,3,6,12,2,2,1,16,4,1,0.097324,0.126507
1393,46,63,114,2,2,6,2,4,8,2,64,1,8.305452,9.185135
4227,26,101,105,6,4,5,2,4,4,4,32,1,2.958617,4.978060
24160,85,19,100,5,3,5,2,1,2,16,4,1,1.035143,0.392592
3732,87,71,18,0,1,9,8,4,1,2,32,1,3.424398,9.774269
365,20,64,22,5,7,2,2,8,4,1,64,1,0.544673,0.769935
5617,25,23,125,5,1,0,2,1,8,8,16,1,0.760636,0.559326
2535,45,26,116,6,2,9,2,1,4,16,8,1,1.193908,0.709300
2629,93,97,16,6,4,13,2,4,1,16,8,1,1.283139,0.851664
3483,101,34,18,2,7,3,8,2,2,2,32,1,1.218338,0.837895
21201,77,32,32,0,2,12,4,2,1,16,8,1,2.482425,0.560183
42535,35,19,16,1,7,7,2,1,1,64,2,1,0.211280,0.061619
7330,59,34,19,1,4,0,8,4,2,2,64,1,1.095309,1.394491
19148,77,76,111,5,1,10,2,2,2,16,8,1,5.358215,3.344156
488,17,67,19,0,4,9,1,4,1,32,4,1,0.657508,0.102968
4832,31,94,25,4,1,2,2,8,2,2,32,1,0.651358,1.427474
35574,61,90,23,1,2,9,1,2,1,32,2,1,0.847068,0.195262
312,16,73,18,4,2,13,1,1,1,64,1,1,0.124166,0.023778
2673,80,17,19,4,8,0,4,1,1,32,4,1,0.251433,0.092369
12601,16,80,28,3,8,0,1,2,1,64,2,1,0.177268,0.097025
5524,19,52,16,2,9,5,2,8,2,4,32,1,0.539144,0.248602
11385,19,42,88,3,7,7,1,1,2,32,2,1,0.151831,0.119526
2291,57,23,86,4,3,4,2,1,4,8,8,1,0.620380,0.580298
7143,112,32,68,1,8,7,4,2,4,4,32,1,3.724223,3.274054
13400,42,39,41,3,5,3,4,2,2,8,16,1,0.338325,3.246079
9588,18,49,77,0,3,2,1,4,4,4,16,1,1.854613,0.654406
4703,54,24,33,1,0,3,4,2,2,8,16,1,0.770025,0.351423
1980,36,32,94,4,4,13,4,2,8,2,64,1,1.344069,3.991006
35824,66,40,114,4,0,11,1,1,2,32,2,1,1.343143,0.282030
10891,46,26,49,4,6,13,2,1,2,32,4,1,0.422310,0.167002
25640,70,64,51,2,3,6,2,2,1,16,4,1,2.658549,0.614921
14819,127,100,44,4,8,4,8,4,2,2,64,1,6.787427,26.654722
25537,26,19,48,2,4,4,2,1,2,16,4,1,0.322038,0.092420
6604,109,35,18,4,8,2,8,2,2,2,32,1,0.645341,1.367179
3380,118,19,123,2,3,1,4,1,8,2,32,1,3.935228,4.483373
32680,69,92,29,1,2,3,2,2,1,32,4,1,1.503358,0.433891
1561,65,44,33,1,3,6,2,2,2,8,8,1,1.001479,0.565537
18096,35,97,24,3,7,1,2,4,1,8,8,1,0.247587,0.333105
13011,21,57,70,4,2,6,1,1,2,64,2,1,0.549664,0.140905
28941,30,23,40,1,4,3,2,1,2,32,4,1,0.367307,0.137319
1337,65,35,36,1,8,10,4,4,4,2,64,1,2.883341,3.524083
146,44,17,98,1,8,8,1,1,1,64,1,1,0.436375,0.064214
41192,121,38,22,5,5,1,2,1,1,64,2,1,0.808071,0.154582
41080,34,56,40,0,3,1,1,2,1,64,2,1,2.078073,0.223374
30802,50,31,117,4,5,9,1,1,4,32,4,1,1.008548,0.281300
3705,44,55,26,1,1,1,2,4,1,16,8,1,0.792667,0.287974
13658,28,65,115,3,2,3,1,4,4,8,16,1,0.775443,10.947513
6595,29,91,19,0,3,10,2,4,1,8,8,1,1.466021,0.392509
7105,126,75,22,2,9,3,4,2,1,8,8,1,2.420819,0.735366
614,52,65,22,1,7,1,2,2,1,32,4,1,0.803246,0.199096
33539,41,39,59,4,4,6,1,1,2,32,2,1,0.467541,0.171494
13742,44,29,61,5,0,10,1,1,1,64,1,1,0.478696,0.057051
31093,116,126,76,4,2,1,2,2,1,32,4,1,5.497364,2.354172
20141,48,51,92,4,4,4,2,2,2,16,8,1,1.510641,1.695904
15795,103,84,60,1,6,1,2,2,2,8,8,1,4.805574,3.364906
15579,28,42,40,0,9,2,4,4,4,2,64,1,2.310328,1.209577
4131,33,127,104,0,6,13,1,4,2,8,8,1,11.887363,3.674683
38415,35,103,20,6,8,8,1,2,1,64,2,1,0.603433,0.133713
9125,38,25,22,1,0,2,4,2,2,4,16,1,0.312621,0.193411
2326,48,53,54,2,0,13,2,4,4,2,32,1,2.677602,1.687300
28051,45,56,17,3,8,1,2,2,1,32,4,1,0.163996,0.145679
1192,64,46,74,5,3,3,4,4,4,1,64,1,3.440552,8.276591
2068,44,80,48,6,6,4,1,1,1,64,1,1,0.996516,0.134419
43285,127,40,20,5,0,10,1,1,1,64,1,1,0.643628,0.063362
5730,74,31,78,5,7,11,4,2,4,4,32,1,2.257065,2.131256
40771,21,53,48,6,4,12,1,2,1,64,2,1,0.484676,0.129678
38759,87,45,103,6,2,8,1,1,2,64,2,1,2.753292,0.476208
24852,92,79,21,6,4,2,2,2,1,16,4,1,1.008782,0.527838
41367,35,73,93,3,4,9,1,1,2,64,2,1,0.412699,0.390221
7118,102,56,70,5,5,12,2,2,2,16,8,1,3.692002,1.809415
1153,24,69,70,5,0,2,2,8,4,1,64,1,1.600778,2.629854
8115,45,21,16,3,3,8,4,2,1,16,8,1,0.137652,0.176169
2875,65,78,19,1,8,2,4,8,1,2,32,1,1.068778,1.645143
16491,57,92,27,4,2,3,2,4,1,8,8,1,0.785009,0.794755
32124,52,91,103,1,0,8,1,2,2,32,4,1,3.561441,0.659796
6900,97,45,23,0,6,13,8,2,2,2,32,1,3.465185,14.182302
44808,72,28,92,1,8,0,1,1,1,64,1,1,1.085441,0.139595
512,54,94,36,1,2,10,4,8,2,1,64,1,3.901626,8.568738
3536,60,21,21,4,4,5,4,2,2,8,16,1,0.396967,0.364377
7369,32,68,20,6,6,13,2,4,1,16,8,1,0.521926,0.269710
7845,88,17,24,6,0,7,8,1,2,4,16,1,0.341575,0.213856
44073,54,99,36,6,2,2,1,1,1,64,1,1,1.131195,0.143252
3746,54,60,25,5,4,5,2,4,1,8,8,1,0.627397,0.474617
20737,23,50,40,2,9,2,1,4,2,16,8,1,0.868148,0.249048
29161,114,21,27,1,1,1,4,1,1,32,4,1,0.582912,0.139097
4458,31,50,86,2,1,13,2,2,4,8,16,1,2.486915,1.170066
29964,99,109,18,3,2,12,2,2,1,32,4,1,0.374906,0.429540
35907,44,109,35,2,4,3,1,2,1,32,2,1,1.637618,0.302127
36895,34,86,29,1,7,6,1,2,1,32,2,1,0.608989,0.137603
6580,55,77,116,6,2,3,1,2,4,8,8,1,3.383946,2.835263
9043,105,33,22,2,7,9,8,2,1,4,16,1,1.095539,0.480370
31786,84,92,93,0,0,12,1,2,2,32,4,1,20.022475,0.936865
2881,36,18,93,3,2,11,1,1,4,16,4,1,0.117039,0.205632
32111,31,80,28,1,4,5,1,4,1,32,4,1,0.630752,0.220048
8753,71,33,87,3,9,6,4,1,4,4,16,1,0.775532,1.459097
35000,89,16,113,1,7,3,1,1,2,32,2,1,1.034133,0.205655
11397,26,61,45,3,5,12,2,4,2,8,16,1,0.354612,3.360863
2586,89,31,109,2,7,13,4,2,4,4,32,1,5.769900,3.733398
5883,76,30,52,6,9,2,4,2,4,4,32,1,1.256688,1.298107
6742,99,69,116,4,8,13,4,2,4,4,32,1,6.298166,18.398405
38468,33,92,81,3,3,0,1,2,1,64,2,1,0.394334,0.420146
10678,49,103,74,3,5,6,2,4,2,4,16,1,1.387588,15.189060
3261,30,100,114,2,0,2,2,4,4,2,32,1,5.663042,3.977567
7606,22,86,31,4,5,7,2,8,4,1,64,1,0.924639,1.651708
3175,119,91,44,0,4,7,4,2,1,16,8,1,14.506606,3.266917
3736,73,41,116,6,0,11,1,1,2,64,2,1,2.287338,0.300273
16395,16,34,39,6,5,6,1,2,4,8,8,1,0.204542,0.105741
11564,47,84,43,4,0,7,2,4,2,8,16,1,1.503671,1.038192
1905,85,82,91,4,2,10,4,4,4,2,64,1,8.027944,30.597357
8,61,62,71,1,1,12,1,2,2,16,4,1,1.974400,0.572518
5143,16,24,17,2,3,12,2,4,2,8,16,1,0.324961,0.168099
5174,31,35,23,0,4,12,2,4,2,4,16,1,0.853202,0.368386
1911,113,24,90,1,3,8,8,2,4,2,64,1,4.516929,7.828739
5080,20,76,117,6,5,12,1,4,4,4,16,1,1.381698,1.017192
29478,96,20,79,3,4,9,2,1,2,32,4,1,0.309366,0.378156
30500,66,21,35,6,5,3,2,1,2,32,4,1,0.471066,0.152463
3754,49,60,22,1,2,10,4,4,2,2,32,1,1.277287,1.950871
18605,119,21,49,6,0,13,4,1,2,16,8,1,1.133073,0.386805
42105,92,114,61,2,2,0,1,2,1,64,2,1,6.569723,0.688782
9127,120,20,27,4,4,12,4,1,1,16,4,1,0.358250,0.194470
1634,37,18,34,1,4,1,2,1,1,64,2,1,0.292786,0.087559
3461,17,38,99,5,8,13,1,4,8,2,32,1,0.608173,0.968448
1031,34,97,94,2,3,13,1,4,4,4,16,1,3.801781,2.992082
8103,26,67,16,5,1,12,2,8,1,4,16,1,0.261026,0.188163
2191,91,20,72,6,5,4,2,1,2,32,4,1,0.981824,0.235237
4769,34,20,32,4,5,13,4,2,2,8,16,1,0.333561,0.271196
42,97,17,51,1,8,8,8,2,4,1,64,1,1.870682,3.101832
27392,84,117,24,6,9,7,2,2,1,16,4,1,1.588394,0.427817
44556,23,20,63,2,2,4,1,1,1,64,1,1,0.278251,0.032263
3544,19,59,58,5,9,10,1,1,1,64,1,1,0.407842,0.057918
5001,68,82,22,2,3,10,4,8,2,1,64,1,3.229896,3.991768
706,17,34,62,1,1,5,2,4,8,1,64,1,0.999667,0.745841
10007,57,102,93,3,2,0,2,4,2,4,16,1,1.774078,26.992092
39983,85,56,24,4,2,3,2,1,1,64,2,1,0.692268,0.183436
2744,20,22,22,2,5,0,2,4,4,4,32,1,0.428885,0.220176
17441,33,37,38,6,7,7,2,2,2,8,8,1,0.442672,0.251019
2371,29,47,46,6,5,4,2,2,2,16,8,1,0.689383,0.354806
15290,126,104,76,2,8,7,2,2,2,8,8,1,12.462015,10.896279
13180,79,26,118,6,5,12,4,1,4,8,16,1,2.304940,1.785831
