m,n,p,avg,std
2039,44812,2048,4,1.49254,0.0246068
2040,51246,2048,4,1.63453,0.0230045
2041,58604,2048,4,1.81228,0.0174278
2042,67018,2048,4,2.05375,0.0160734
2043,76640,2048,4,2.31322,0.0149826
2044,87643,2048,4,2.67817,0.0126139
2045,100226,2048,4,2.9324,0.0160281
2046,114616,2048,4,3.30774,0.0106103
2047,131072,2048,4,3.75404,0.00987572
2048,4096,64,16,0.00593678,0.0900587
2049,4684,64,16,0.00639392,0.0570279
2050,5357,64,16,0.00660819,0.0535046
2051,6126,64,16,0.00703264,0.126239
2052,7005,64,16,0.00718497,0.0567017
2053,8011,64,16,0.00769131,0.0555031
2054,9161,64,16,0.00935276,0.40191
2055,10476,64,16,0.00978281,0.560486
2056,11980,64,16,0.00982151,0.468399
2057,13700,64,16,0.0100122,0.467462
2058,15667,64,16,0.00988965,0.386654
2059,17917,64,16,0.0113223,0.501481
2060,20489,64,16,0.0120194,0.566181
2061,23431,64,16,0.0121999,0.474505
2062,26795,64,16,0.012563,0.491672
2063,30642,64,16,0.0133148,0.497868
2064,35041,64,16,0.0138087,0.522379
2065,40072,64,16,0.0153334,0.730763
2066,45826,64,16,0.0148851,0.467084
2067,52405,64,16,0.0162253,0.56602
2068,59929,64,16,0.0170263,0.527442
2069,68533,64,16,0.0180907,0.621202
2070,78373,64,16,0.0188779,0.725133
2071,89625,64,16,0.0197745,0.641092
2072,102493,64,16,0.0223324,0.961605
2073,117208,64,16,0.0206205,0.568458
2074,134036,64,16,0.021333,0.576669
2075,153280,64,16,0.0218306,0.322183
2076,175286,64,16,0.0233412,0.466084
2077,200453,64,16,0.0249184,0.463663
2078,229232,64,16,0.0256995,0.36343
2079,262144,64,16,0.0270839,0.336788
2080,4096,73,16,0.00681479,0.0990686
2081,4684,73,16,0.00738758,0.0727583
2082,5357,73,16,0.00762155,0.0532212
2083,6126,73,16,0.00777967,0.0510312
2084,7005,73,16,0.00802128,0.0544296
2085,8011,73,16,0.00844816,0.048554
2086,9161,73,16,0.00884297,0.0594944
2087,10476,73,16,0.0106476,0.399417
2088,11980,73,16,0.0123258,0.860008
2089,13700,73,16,0.0108652,0.332284
2090,15667,73,16,0.0111022,0.317811
2091,17917,73,16,0.0114098,0.362065
2092,20489,73,16,0.0129728,0.463849
2093,23431,73,16,0.0135035,0.465666
2094,26795,73,16,0.013804,0.447422
2095,30642,73,16,0.0142901,0.411391
2096,35041,73,16,0.0179315,1.09301
2097,40072,73,16,0.0161663,0.501382
2098,45826,73,16,0.0164985,0.502839
2099,52405,73,16,0.0180316,0.54796
2100,59929,73,16,0.0180401,0.415456
2101,68533,73,16,0.0202306,0.637954
2102,78373,73,16,0.021363,0.696028
2103,89625,73,16,0.0214822,0.608026
2104,102493,73,16,0.0229609,0.628419
2105,117208,73,16,0.022776,0.45396
2106,134036,73,16,0.0233251,0.461829
2107,153280,73,16,0.0245501,0.482503
2108,175286,73,16,0.026335,0.51473
2109,200453,73,16,0.0287426,0.62412
2110,229232,73,16,0.0300335,0.671202
2111,262144,73,16,0.0302865,0.325798
2112,4096,84,16,0.00780722,0.0558074
2113,4684,84,16,0.00788006,0.0715069
2114,5357,84,16,0.00805231,0.0640228
2115,6126,84,16,0.00900315,0.0632915
2116,7005,84,16,0.00908433,0.0511084
2117,8011,84,16,0.00928835,0.0638556
2118,9161,84,16,0.00983189,0.0885854
2119,10476,84,16,0.0100865,0.0448594
2120,11980,84,16,0.0119263,0.313406
2121,13700,84,16,0.0125581,0.486841
2122,15667,84,16,0.0123924,0.311592
2123,17917,84,16,0.0125516,0.310808
2124,20489,84,16,0.0126439,0.296327
2125,23431,84,16,0.0148993,0.424727
2126,26795,84,16,0.0169279,0.787662
2127,30642,84,16,0.0154198,0.399402
2128,35041,84,16,0.0172458,0.556964
2129,40072,84,16,0.0172733,0.434388
2130,45826,84,16,0.0188061,0.605214
2131,52405,84,16,0.019451,0.565641
2132,59929,84,16,0.0212026,0.665845
2133,68533,84,16,0.0208342,0.368277
2134,78373,84,16,0.0238974,0.672884
2135,89625,84,16,0.024153,0.580772
2136,102493,84,16,0.0247607,0.512898
2137,117208,84,16,0.0273846,0.704458
2138,134036,84,16,0.0261202,0.40899
2139,153280,84,16,0.0275713,0.520354
2140,175286,84,16,0.0286568,0.448433
2141,200453,84,16,0.0301837,0.367147
2142,229232,84,16,0.0308952,0.321024
2143,262144,84,16,0.0327722,0.419134
2144,4096,96,16,0.00910182,0.0630364
2145,4684,96,16,0.00923363,0.0537133
2146,5357,96,16,0.0093874,0.0547584
2147,6126,96,16,0.0095224,0.0592675
2148,7005,96,16,0.0104427,0.0487022
2149,8011,96,16,0.0105621,0.0511934
2150,9161,96,16,0.0108587,0.0496492
2151,10476,96,16,0.0110722,0.0463589
2152,11980,96,16,0.0117214,0.0538456
2153,13700,96,16,0.0134308,0.2756
2154,15667,96,16,0.0139383,0.294678
2155,17917,96,16,0.0138595,0.265642
2156,20489,96,16,0.0157576,0.68876
2157,23431,96,16,0.0147989,0.284936
2158,26795,96,16,0.0176765,0.513473
2159,30642,96,16,0.0172522,0.34755
2160,35041,96,16,0.0186028,0.580396
2161,40072,96,16,0.0185266,0.319906
2162,45826,96,16,0.0197206,0.377562
2163,52405,96,16,0.0204311,0.345894
2164,59929,96,16,0.0211015,0.342309
2165,68533,96,16,0.0227488,0.330895
2166,78373,96,16,0.023539,0.308257
2167,89625,96,16,0.0246819,0.283389
2168,102493,96,16,0.0261557,0.285146
2169,117208,96,16,0.0266285,0.278618
2170,134036,96,16,0.0354839,0.982726
2171,153280,96,16,0.0290822,0.263641
2172,175286,96,16,0.0297833,0.236825
2173,200453,96,16,0.0310373,0.224111
2174,229232,96,16,0.0337531,0.218506
2175,262144,96,16,0.0347669,0.200398
2176,4096,109,16,0.0108772,0.0573535
2177,4684,109,16,0.0109981,0.0462299
2178,5357,109,16,0.0112928,0.0505663
2179,6126,109,16,0.0113052,0.0630512
2180,7005,109,16,0.0124019,0.0445408
2181,8011,109,16,0.0127164,0.0419014
2182,9161,109,16,0.0128913,0.0515569
2183,10476,109,16,0.0130119,0.0442303
2184,11980,109,16,0.0133387,0.0403632
2185,13700,109,16,0.0139531,0.0349588
2186,15667,109,16,0.0158941,0.257473
2187,17917,109,16,0.0162392,0.226491
2188,20489,109,16,0.0168119,0.298903
2189,23431,109,16,0.0168479,0.237055
2190,26795,109,16,0.0170574,0.213191
2191,30642,109,16,0.0198344,0.309248
2192,35041,109,16,0.0203704,0.293787
2193,40072,109,16,0.0206347,0.289221
2194,45826,109,16,0.0219191,0.288431
2195,52405,109,16,0.0233192,0.32061
2196,59929,109,16,0.0242336,0.292362
2197,68533,109,16,0.0254387,0.326226
2198,78373,109,16,0.0268933,0.272115
2199,89625,109,16,0.0283457,0.273418
2200,102493,109,16,0.0302866,0.256069
2201,117208,109,16,0.0313349,0.283812
2202,134036,109,16,0.0328902,0.327779
2203,153280,109,16,0.0343922,0.213517
2204,175286,109,16,0.0354406,0.323166
2205,200453,109,16,0.0369901,0.184649
2206,229232,109,16,0.0380343,0.234133
2207,262144,109,16,0.0417513,0.215819
2208,4096,125,16,0.0133991,0.0580366
2209,4684,125,16,0.0135379,0.0526565
2210,5357,125,16,0.0136099,0.0323284
2211,6126,125,16,0.0138142,0.0507053
2212,7005,125,16,0.0137682,0.055164
2213,8011,125,16,0.0150499,0.0279633
2214,9161,125,16,0.0153391,0.0305394
2215,10476,125,16,0.0155899,0.0328189
2216,11980,125,16,0.0158632,0.0304906
2217,13700,125,16,0.0162107,0.0300885
2218,15667,125,16,0.0167338,0.0324681
2219,17917,125,16,0.019172,0.203225
2220,20489,125,16,0.0195099,0.196255
2221,23431,125,16,0.0198583,0.227412
2222,26795,125,16,0.0200552,0.188422
2223,30642,125,16,0.0208599,0.308386
2224,35041,125,16,0.0239129,0.26588
2225,40072,125,16,0.0251225,0.376311
2226,45826,125,16,0.0247671,0.249956
2227,52405,125,16,0.0269522,0.214207
2228,59929,125,16,0.028208,0.286126
2229,68533,125,16,0.02996,0.329391
2230,78373,125,16,0.0302552,0.263993
2231,89625,125,16,0.0322874,0.240821
2232,102493,125,16,0.0342948,0.25683
2233,117208,125,16,0.037297,0.361171
2234,134036,125,16,0.0382772,0.22236
2235,153280,125,16,0.0412824,0.205315
2236,175286,125,16,0.0424657,0.181817
2237,200453,125,16,0.0434352,0.17456
2238,229232,125,16,0.0445629,0.221647
2239,262144,125,16,0.0482955,0.249736
2240,4096,143,16,0.0187327,0.121795
2241,4684,143,16,0.0193931,0.117314
2242,5357,143,16,0.0196823,0.109627
2243,6126,143,16,0.020162,0.128899
2244,7005,143,16,0.0204506,0.11744
2245,8011,143,16,0.0206129,0.134322
2246,9161,143,16,0.0226182,0.0811039
2247,10476,143,16,0.0235402,0.0975771
2248,11980,143,16,0.0245213,0.108041
2249,13700,143,16,0.0248515,0.0937991
2250,15667,143,16,0.0257615,0.0981369
2251,17917,143,16,0.0287769,0.208165
2252,20489,143,16,0.0293562,0.197196
2253,23431,143,16,0.0299766,0.195229
2254,26795,143,16,0.0304076,0.195771
2255,30642,143,16,0.0306134,0.180188
2256,35041,143,16,0.0349148,0.233705
2257,40072,143,16,0.0359416,0.243851
2258,45826,143,16,0.0362841,0.218977
2259,52405,143,16,0.0394912,0.227511
2260,59929,143,16,0.0406011,0.172055
2261,68533,143,16,0.0428577,0.220125
2262,78373,143,16,0.0438377,0.192368
2263,89625,143,16,0.048347,0.258919
2264,102493,143,16,0.0504273,0.187926
2265,117208,143,16,0.0537383,0.198628
2266,134036,143,16,0.0565162,0.190845
2267,153280,143,16,0.0608009,0.147434
2268,175286,143,16,0.0647736,0.161108
2269,200453,143,16,0.0674785,0.202987
2270,229232,143,16,0.0703752,0.219749
2271,262144,143,16,0.0730424,0.144392
2272,4096,164,16,0.0190112,0.103445
2273,4684,164,16,0.0217171,0.155395
2274,5357,164,16,0.0221227,0.148894
2275,6126,164,16,0.0216562,0.129498
2276,7005,164,16,0.0227699,0.120397
2277,8011,164,16,0.0229459,0.138933
2278,9161,164,16,0.0252424,0.10345
2279,10476,164,16,0.0256992,0.115946
2280,11980,164,16,0.0266491,0.120354
2281,13700,164,16,0.0273859,0.13588
2282,15667,164,16,0.028332,0.125575
2283,17917,164,16,0.0315485,0.180155
2284,20489,164,16,0.03181,0.18491
2285,23431,164,16,0.0322908,0.204368
2286,26795,164,16,0.03315,0.190029
2287,30642,164,16,0.0336502,0.214775
2288,35041,164,16,0.0383424,0.223492
2289,40072,164,16,0.0384513,0.215646
2290,45826,164,16,0.0396959,0.23044
2291,52405,164,16,0.0438135,0.254696
2292,59929,164,16,0.0444749,0.198731
2293,68533,164,16,0.046052,0.200065
2294,78373,164,16,0.0479415,0.207628
2295,89625,164,16,0.0516332,0.235038
2296,102493,164,16,0.0543998,0.175467
2297,117208,164,16,0.0583782,0.187642
2298,134036,164,16,0.0624668,0.217032
2299,153280,164,16,0.0671094,0.192239
2300,175286,164,16,0.0713503,0.225486
2301,200453,164,16,0.0726279,0.171285
2302,229232,164,16,0.0764197,0.233021
2303,262144,164,16,0.0804381,0.23857
2304,4096,187,16,0.0210363,0.111614
2305,4684,187,16,0.0237329,0.0862195
2306,5357,187,16,0.0241537,0.132568
2307,6126,187,16,0.0243414,0.0947675
2308,7005,187,16,0.0249663,0.126545
2309,8011,187,16,0.0247149,0.0942506
2310,9161,187,16,0.0277558,0.0794691
2311,10476,187,16,0.0287496,0.0919479
2312,11980,187,16,0.0287094,0.0993759
2313,13700,187,16,0.0297831,0.107739
2314,15667,187,16,0.0305481,0.0903267
2315,17917,187,16,0.0341801,0.182986
2316,20489,187,16,0.0349743,0.198228
2317,23431,187,16,0.0352893,0.187476
2318,26795,187,16,0.0372671,0.247079
2319,30642,187,16,0.0367188,0.155264
2320,35041,187,16,0.0415909,0.201343
2321,40072,187,16,0.0422404,0.235174
2322,45826,187,16,0.0433819,0.199885
2323,52405,187,16,0.0464429,0.166484
2324,59929,187,16,0.0488604,0.193567
2325,68533,187,16,0.0506626,0.209229
2326,78373,187,16,0.0526939,0.188954
2327,89625,187,16,0.0567781,0.220147
2328,102493,187,16,0.0598826,0.170158
2329,117208,187,16,0.0658521,0.292853
2330,134036,187,16,0.0693425,0.17665
2331,153280,187,16,0.0742072,0.199536
2332,175286,187,16,0.0772066,0.178033
2333,200453,187,16,0.0811517,0.162405
2334,229232,187,16,0.0847154,0.211218
2335,262144,187,16,0.0871103,0.169488
2336,4096,214,16,0.0244982,0.123862
2337,4684,214,16,0.0275351,0.0836384
2338,5357,214,16,0.027806,0.0989997
2339,6126,214,16,0.0281683,0.115328
2340,7005,214,16,0.0285157,0.101622
2341,8011,214,16,0.0293205,0.10684
2342,9161,214,16,0.032313,0.0888595
2343,10476,214,16,0.033359,0.104354
2344,11980,214,16,0.0329603,0.0847537
2345,13700,214,16,0.0339601,0.0737926
2346,15667,214,16,0.0353376,0.0769702
2347,17917,214,16,0.0392002,0.156089
2348,20489,214,16,0.040021,0.143094
2349,23431,214,16,0.0402046,0.129614
2350,26795,214,16,0.0429618,0.156345
2351,30642,214,16,0.0428827,0.219228
2352,35041,214,16,0.0476923,0.161925
2353,40072,214,16,0.0488159,0.181683
2354,45826,214,16,0.0505144,0.192029
2355,52405,214,16,0.0538999,0.146563
2356,59929,214,16,0.0557307,0.150486
2357,68533,214,16,0.0575719,0.159827
2358,78373,214,16,0.0622909,0.248612
2359,89625,214,16,0.0660581,0.242936
2360,102493,214,16,0.069035,0.195992
2361,117208,214,16,0.0735196,0.159764
2362,134036,214,16,0.077001,0.166137
2363,153280,214,16,0.0843132,0.159594
2364,175286,214,16,0.0882558,0.155748
2365,200453,214,16,0.0917372,0.162819
2366,229232,214,16,0.0950203,0.160165
2367,262144,214,16,0.098452,0.150687
2368,4096,245,16,0.0287444,0.0849922
2369,4684,245,16,0.0326913,0.103262
2370,5357,245,16,0.0332137,0.0799184
2371,6126,245,16,0.0330424,0.090399
2372,7005,245,16,0.0338181,0.0820603
2373,8011,245,16,0.0347268,0.099574
2374,9161,245,16,0.0383458,0.075173
2375,10476,245,16,0.0387667,0.0788939
2376,11980,245,16,0.0394643,0.0801976
2377,13700,245,16,0.0399327,0.0979775
2378,15667,245,16,0.0408297,0.065488
2379,17917,245,16,0.0449332,0.13154
2380,20489,245,16,0.0452084,0.123543
2381,23431,245,16,0.0463138,0.1296
2382,26795,245,16,0.0493412,0.218607
2383,30642,245,16,0.0490333,0.138963
2384,35041,245,16,0.0548932,0.138145
2385,40072,245,16,0.0568935,0.237334
2386,45826,245,16,0.0590475,0.203039
2387,52405,245,16,0.0617632,0.12698
2388,59929,245,16,0.0642566,0.133121
2389,68533,245,16,0.0666725,0.119646
2390,78373,245,16,0.0683696,0.13322
2391,89625,245,16,0.0730959,0.107583
2392,102493,245,16,0.0784374,0.167061
2393,117208,245,16,0.0834785,0.150786
2394,134036,245,16,0.0884722,0.146314
2395,153280,245,16,0.0957446,0.136892
2396,175286,245,16,0.100743,0.116064
2397,200453,245,16,0.103743,0.109702
2398,229232,245,16,0.106654,0.104486
2399,262144,245,16,0.110458,0.103224
2400,4096,280,16,0.03548,0.0711645
2401,4684,280,16,0.0409154,0.0694578
2402,5357,280,16,0.041932,0.078509
2403,6126,280,16,0.0459259,0.334274
2404,7005,280,16,0.0457102,0.124246
2405,8011,280,16,0.044038,0.0752167
2406,9161,280,16,0.0484251,0.0539216
2407,10476,280,16,0.0637277,0.672196
2408,11980,280,16,0.0499321,0.0541412
2409,13700,280,16,0.051922,0.0586149
2410,15667,280,16,0.0574764,0.238895
2411,17917,280,16,0.0569832,0.0902064
2412,20489,280,16,0.0581453,0.0981944
2413,23431,280,16,0.0589176,0.10492
2414,26795,280,16,0.0611898,0.0827543
2415,30642,280,16,0.0627413,0.102491
2416,35041,280,16,0.0706983,0.120154
2417,40072,280,16,0.0707893,0.142675
2418,45826,280,16,0.0743034,0.0965391
2419,52405,280,16,0.0860052,0.454616
2420,59929,280,16,0.0847596,0.152904
2421,68533,280,16,0.0854928,0.0980427
2422,78373,280,16,0.0894506,0.114741
2423,89625,280,16,0.0954789,0.142149
2424,102493,280,16,0.109372,0.371215
2425,117208,280,16,0.107945,0.0921367
2426,134036,280,16,0.112845,0.0790453
2427,153280,280,16,0.123101,0.0687548
2428,175286,280,16,0.128827,0.0653416
2429,200453,280,16,0.134032,0.084471
2430,229232,280,16,0.13855,0.0853521
2431,262144,280,16,0.146041,0.102042
2432,4096,320,16,0.039827,0.0722185
2433,4684,320,16,0.0450715,0.0401425
2434,5357,320,16,0.0455837,0.0567778
2435,6126,320,16,0.0455304,0.0528773
2436,7005,320,16,0.0463398,0.0604436
2437,8011,320,16,0.047547,0.0752735
2438,9161,320,16,0.0544232,0.0574446
2439,10476,320,16,0.0537758,0.0477557
2440,11980,320,16,0.0545241,0.0411368
2441,13700,320,16,0.0571975,0.0827556
2442,15667,320,16,0.0580796,0.0545533
2443,17917,320,16,0.0703697,0.358531
2444,20489,320,16,0.0632864,0.0688547
2445,23431,320,16,0.0661755,0.101826
2446,26795,320,16,0.0678102,0.102229
2447,30642,320,16,0.0687725,0.0840404
2448,35041,320,16,0.0746571,0.0969363
2449,40072,320,16,0.0771494,0.0914412
2450,45826,320,16,0.0802153,0.0884903
2451,52405,320,16,0.0919644,0.305775
2452,59929,320,16,0.0918008,0.108602
2453,68533,320,16,0.093955,0.109393
2454,78373,320,16,0.100919,0.116912
2455,89625,320,16,0.11595,0.329706
2456,102493,320,16,0.113954,0.0978129
2457,117208,320,16,0.120751,0.0939999
2458,134036,320,16,0.127933,0.10029
2459,153280,320,16,0.136148,0.0763507
2460,175286,320,16,0.153521,0.25846
2461,200453,320,16,0.150808,0.112834
2462,229232,320,16,0.156504,0.0736362
2463,262144,320,16,0.161283,0.0739171
2464,4096,366,16,0.0485083,0.076507
2465,4684,366,16,0.0534696,0.0291646
2466,5357,366,16,0.0648767,0.535873
2467,6126,366,16,0.05597,0.0901297
2468,7005,366,16,0.0582412,0.0838531
2469,8011,366,16,0.0617284,0.409351
2470,9161,366,16,0.065642,0.0794623
2471,10476,366,16,0.0721174,0.358853
2472,11980,366,16,0.0651707,0.0617172
2473,13700,366,16,0.0705142,0.167129
2474,15667,366,16,0.0769361,0.365434
2475,17917,366,16,0.0770137,0.234186
2476,20489,366,16,0.0754288,0.0866508
2477,23431,366,16,0.0767361,0.107678
2478,26795,366,16,0.0811889,0.148491
2479,30642,366,16,0.078888,0.0599486
2480,35041,366,16,0.0870814,0.0943803
2481,40072,366,16,0.0903368,0.0861861
2482,45826,366,16,0.0963998,0.0798113
2483,52405,366,16,0.133014,0.690144
2484,59929,366,16,0.102654,0.0726526
2485,68533,366,16,0.110133,0.0859222
2486,78373,366,16,0.116201,0.0962699
2487,89625,366,16,0.124022,0.0714177
2488,102493,366,16,0.137196,0.181966
2489,117208,366,16,0.139768,0.105113
2490,134036,366,16,0.15034,0.11209
2491,153280,366,16,0.158041,0.0793804
2492,175286,366,16,0.169063,0.0922184
2493,200453,366,16,0.171931,0.0771127
2494,229232,366,16,0.177878,0.0881848
2495,262144,366,16,0.198259,0.2888
2496,4096,419,16,0.0585521,0.0693351
2497,4684,419,16,0.0663274,0.0655833
2498,5357,419,16,0.0672553,0.0635977
2499,6126,419,16,0.0690036,0.196267
2500,7005,419,16,0.0671252,0.0513326
2501,8011,419,16,0.0688526,0.0470929
2502,9161,419,16,0.0771969,0.0351193
2503,10476,419,16,0.077629,0.0383533
2504,11980,419,16,0.0944758,0.650608
2505,13700,419,16,0.0837175,0.105149
2506,15667,419,16,0.0845957,0.0711083
2507,17917,419,16,0.0919548,0.150063
2508,20489,419,16,0.100957,0.26917
2509,23431,419,16,0.0927974,0.0613766
2510,26795,419,16,0.11596,0.434818
2511,30642,419,16,0.107131,0.251318
2512,35041,419,16,0.109729,0.0988925
2513,40072,419,16,0.10889,0.0626778
2514,45826,419,16,0.116303,0.102475
2515,52405,419,16,0.124971,0.175793
2516,59929,419,16,0.125839,0.062217
2517,68533,419,16,0.133913,0.0759787
2518,78373,419,16,0.14831,0.245984
2519,89625,419,16,0.15341,0.111612
2520,102493,419,16,0.166616,0.196555
2521,117208,419,16,0.170362,0.0660868
2522,134036,419,16,0.185129,0.179692
2523,153280,419,16,0.192089,0.0592781
2524,175286,419,16,0.203445,0.0667559
2525,200453,419,16,0.21206,0.0780594
2526,229232,419,16,0.218654,0.0786988
2527,262144,419,16,0.228259,0.0449462
2528,4096,479,16,0.0635231,0.0181946
2529,4684,479,16,0.0721746,0.0193949
2530,5357,479,16,0.0725485,0.0164681
2531,6126,479,16,0.0731141,0.0173871
2532,7005,479,16,0.0746153,0.0126444
2533,8011,479,16,0.074942,0.0185443
2534,9161,479,16,0.0854121,0.0244909
2535,10476,479,16,0.0857022,0.0164763
2536,11980,479,16,0.0899531,0.0931867
2537,13700,479,16,0.0894011,0.0192406
2538,15667,479,16,0.0936735,0.109385
2539,17917,479,16,0.0976444,0.0396974
2540,20489,479,16,0.0998133,0.0683951
2541,23431,479,16,0.101077,0.042703
2542,26795,479,16,0.105607,0.0543373
2543,30642,479,16,0.106316,0.0453746
2544,35041,479,16,0.116582,0.0720067
2545,40072,479,16,0.119133,0.0592846
2546,45826,479,16,0.125673,0.0489822
2547,52405,479,16,0.132741,0.0626981
2548,59929,479,16,0.138737,0.0480677
2549,68533,479,16,0.145674,0.0652256
2550,78373,479,16,0.153176,0.0563139
2551,89625,479,16,0.161915,0.0479734
2552,102493,479,16,0.172869,0.0549036
2553,117208,479,16,0.185064,0.0505032
2554,134036,479,16,0.197057,0.0529263
2555,153280,479,16,0.210139,0.0401244
2556,175286,479,16,0.22283,0.0511981
2557,200453,479,16,0.234073,0.0503884
2558,229232,479,16,0.24088,0.0404213
2559,262144,479,16,0.250086,0.045429
2560,4096,548,16,0.0767761,0.0291507
2561,4684,548,16,0.0882712,0.0252497
2562,5357,548,16,0.0880605,0.0204284
2563,6126,548,16,0.089408,0.0259508
2564,7005,548,16,0.0916523,0.0228648
2565,8011,548,16,0.0922493,0.03138
2566,9161,548,16,0.0994147,0.0700505
2567,10476,548,16,0.105055,0.0891454
2568,11980,548,16,0.104745,0.0794395
2569,13700,548,16,0.112715,0.0882404
2570,15667,548,16,0.113159,0.0914942
2571,17917,548,16,0.123215,0.0941317
2572,20489,548,16,0.127653,0.0918689
2573,23431,548,16,0.132652,0.102927
2574,26795,548,16,0.142968,0.0969216
2575,30642,548,16,0.148573,0.0912
2576,35041,548,16,0.159254,0.104607
2577,40072,548,16,0.164564,0.0982327
2578,45826,548,16,0.179463,0.0945459
2579,52405,548,16,0.190588,0.0858727
2580,59929,548,16,0.205758,0.085502
2581,68533,548,16,0.217819,0.0889998
2582,78373,548,16,0.240228,0.0835926
2583,89625,548,16,0.24785,0.0705332
2584,102493,548,16,0.260539,0.0657647
2585,117208,548,16,0.272443,0.0583542
2586,134036,548,16,0.289113,0.0629604
2587,153280,548,16,0.321256,0.0509657
2588,175286,548,16,0.338567,0.0440861
2589,200453,548,16,0.36256,0.0434955
2590,229232,548,16,0.396872,0.0391824
2591,262144,548,16,0.424223,0.0383321
2592,4096,626,16,0.0866867,0.0255472
2593,4684,626,16,0.0996383,0.014266
2594,5357,626,16,0.100387,0.0179312
2595,6126,626,16,0.101033,0.0205452
2596,7005,626,16,0.101983,0.0220292
2597,8011,626,16,0.102978,0.0168564
2598,9161,626,16,0.110891,0.0680635
2599,10476,626,16,0.115378,0.0695403
2600,11980,626,16,0.117701,0.0623549
2601,13700,626,16,0.124978,0.0661482
2602,15667,626,16,0.126925,0.0679623
2603,17917,626,16,0.137772,0.0842816
2604,20489,626,16,0.14184,0.0967244
2605,23431,626,16,0.149782,0.0947707
2606,26795,626,16,0.159691,0.0822633
2607,30642,626,16,0.166661,0.079465
2608,35041,626,16,0.175822,0.0976587
2609,40072,626,16,0.185315,0.0806631
2610,45826,626,16,0.200752,0.084268
2611,52405,626,16,0.213033,0.08219
2612,59929,626,16,0.230166,0.0783235
2613,68533,626,16,0.24305,0.0677624
2614,78373,626,16,0.265414,0.076539
2615,89625,626,16,0.277162,0.060138
2616,102493,626,16,0.290331,0.0663616
2617,117208,626,16,0.303835,0.0696562
2618,134036,626,16,0.317291,0.062711
2619,153280,626,16,0.35661,0.0517388
2620,175286,626,16,0.37592,0.041742
2621,200453,626,16,0.402055,0.0809128
2622,229232,626,16,0.431134,0.0387217
2623,262144,626,16,0.45599,0.0364193
2624,4096,716,16,0.101215,0.0207965
2625,4684,716,16,0.11386,0.0155897
2626,5357,716,16,0.116098,0.0128374
2627,6126,716,16,0.117407,0.0153516
2628,7005,716,16,0.12008,0.0162855
2629,8011,716,16,0.120177,0.0138853
2630,9161,716,16,0.130234,0.0574076
2631,10476,716,16,0.135248,0.0701116
2632,11980,716,16,0.136762,0.0586711
2633,13700,716,16,0.145903,0.0556252
2634,15667,716,16,0.148303,0.0599912
2635,17917,716,16,0.159549,0.0844428
2636,20489,716,16,0.167906,0.0860481
2637,23431,716,16,0.17601,0.0854539
2638,26795,716,16,0.185215,0.076666
2639,30642,716,16,0.19375,0.0629001
2640,35041,716,16,0.204588,0.0793229
2641,40072,716,16,0.215421,0.0741122
2642,45826,716,16,0.232215,0.0682393
2643,52405,716,16,0.247431,0.0714317
2644,59929,716,16,0.267835,0.0594899
2645,68533,716,16,0.282884,0.0600391
2646,78373,716,16,0.310557,0.0602982
2647,89625,716,16,0.322552,0.0459853
2648,102493,716,16,0.338111,0.0426326
2649,117208,716,16,0.353322,0.0497515
2650,134036,716,16,0.371977,0.0435171
2651,153280,716,16,0.417389,0.0438251
2652,175286,716,16,0.444373,0.0397773
2653,200453,716,16,0.467028,0.0400752
2654,229232,716,16,0.514882,0.0314488
2655,262144,716,16,0.546039,0.0253125
2656,4096,819,16,0.118139,0.00995051
2657,4684,819,16,0.130653,0.011339
2658,5357,819,16,0.135289,0.0132272
2659,6126,819,16,0.136781,0.0099969
2660,7005,819,16,0.13939,0.0109259
2661,8011,819,16,0.139961,0.0123661
2662,9161,819,16,0.150785,0.0463409
2663,10476,819,16,0.154391,0.0506607
2664,11980,819,16,0.159123,0.0473965
2665,13700,819,16,0.169129,0.0507849
2666,15667,819,16,0.171199,0.0414011
2667,17917,819,16,0.183799,0.0727419
2668,20489,819,16,0.192467,0.074484
2669,23431,819,16,0.203577,0.0649472
2670,26795,819,16,0.214973,0.0685009
2671,30642,819,16,0.227239,0.0488561
2672,35041,819,16,0.249743,0.147719
2673,40072,819,16,0.251451,0.0651135
2674,45826,819,16,0.271672,0.0610737
2675,52405,819,16,0.288062,0.0566768
2676,59929,819,16,0.311681,0.0580104
2677,68533,819,16,0.331886,0.0505639
2678,78373,819,16,0.358757,0.0488842
2679,89625,819,16,0.377313,0.0483681
2680,102493,819,16,0.394567,0.042912
2681,117208,819,16,0.414238,0.0411467
2682,134036,819,16,0.435226,0.0348665
2683,153280,819,16,0.485313,0.0370007
2684,175286,819,16,0.515059,0.0314394
2685,200453,819,16,0.544812,0.0286962
2686,229232,819,16,0.604445,0.0242386
2687,262144,819,16,0.63823,0.0231505
2688,4096,936,16,0.135959,0.010679
2689,4684,936,16,0.14985,0.00766652
2690,5357,936,16,0.156518,0.00999557
2691,6126,936,16,0.157441,0.0108688
2692,7005,936,16,0.160217,0.0125534
2693,8011,936,16,0.168558,0.15735
2694,9161,936,16,0.173077,0.0443427
2695,10476,936,16,0.177599,0.0460822
2696,11980,936,16,0.182372,0.0472407
2697,13700,936,16,0.194859,0.0435393
2698,15667,936,16,0.195638,0.0376336
2699,17917,936,16,0.212507,0.0655523
2700,20489,936,16,0.223078,0.0570472
2701,23431,936,16,0.236191,0.0566137
